,date,ticker,assets,book_equity,shares_rep,shares_outstanding,adj_close
6566,2019-12-31,RLGT,287149000.0,132298000.0,-1000000.0,49660000.0,5.570000171661377
6567,2020-09-30,PLPC,452041000.0,279575000.0,-1311000.0,4914000.0,48.72000122070313
6568,2020-06-30,PLPC,436266000.0,264161000.0,-3011000.0,4934000.0,49.80834579467773
6569,2020-03-31,PLPC,413257000.0,251512000.0,-3980000.0,4995000.0,49.42895889282226
6570,2019-12-31,PLPC,433571000.0,268535000.0,-2325000.0,4993000.0,59.61884307861328
6571,2020-09-26,USNA,577532000.0,389117000.0,-43000.0,21020000.0,
6572,2020-06-27,USNA,512151000.0,349076000.0,-75000.0,21020000.0,
6573,2020-03-28,USNA,473750000.0,317608000.0,-58852000.0,21000000.0,
6574,2019-12-28,USNA,516934000.0,351712000.0,-305000.0,21660000.0,
6575,2020-09-30,KFRC,478226000.0,170206000.0,-30000.0,21960000.0,32.169998168945305
6576,2020-06-30,KFRC,438833000.0,152476000.0,-10123000.0,21940000.0,29.07964515686035
6577,2020-03-31,KFRC,405488000.0,153399000.0,-19470000.0,22240000.0,25.26449584960937
6578,2019-12-31,KFRC,381125000.0,167263000.0,-32506000.0,22920000.0,38.983985900878906
6579,2020-09-30,SPOK,322273000.0,248022000.0,,19050000.0,9.385784149169922
6580,2020-06-30,SPOK,313695000.0,245681000.0,,19020000.0,9.119463920593262
6581,2020-03-31,SPOK,310802000.0,242780000.0,-903000.0,18990000.0,10.304047584533693
6582,2019-12-31,SPOK,319872000.0,250094000.0,-903000.0,19070000.0,11.620806694030762
6583,2019-12-31,BMI,421893000.0,331068000.0,-1849000.0,29120000.0,64.40372467041016
6584,2020-09-30,SLB,44066000000.0,11941000000.0,,1392000000.0,15.5600004196167
6585,2020-06-30,SLB,44667000000.0,12040000000.0,,1388000000.0,18.26907730102539
6586,2020-03-31,SLB,48594000000.0,15561000000.0,-26000000.0,1388000000.0,13.310403823852539
6587,2020-09-30,WD,5299703000.0,1115125000.0,-15383000.0,30620000.0,52.74848175048828
6588,2020-06-30,WD,3793049000.0,1090551000.0,-405000.0,30370000.0,50.23515319824219
6589,2020-03-31,WD,3311975000.0,1036268000.0,-26737000.0,30330000.0,39.4583854675293
6590,2019-12-31,WD,2675199000.0,1035689000.0,-826000.0,30040000.0,63.07325744628906
6591,2020-10-03,FLO,3385468000.0,1351486000.0,,211600000.0,
6592,2020-07-11,FLO,3398794000.0,1336488000.0,,211600000.0,
6593,2020-04-18,FLO,3413073000.0,1320611000.0,-783000.0,211560000.0,
6594,2019-12-28,FLO,3177776000.0,1263430000.0,-783000.0,211510000.0,
6595,2020-09-30,CTLT,7984200000.0,3072100000.0,-19600000.0,164600000.0,85.66000366210938
6596,2020-06-30,CTLT,7776500000.0,2898800000.0,-6500000.0,162800000.0,73.30000305175781
6597,2020-03-31,CTLT,7079600000.0,2187700000.0,-900000.0,154900000.0,51.95000076293945
6598,2019-12-31,CTLT,6195300000.0,1716100000.0,-6300000.0,146200000.0,56.29999923706055
6599,2020-09-30,PDFS,310608000.0,264777000.0,-1024000.0,36630000.0,18.709999084472656
6600,2020-06-30,PDFS,233696000.0,197705000.0,-795000.0,32980000.0,19.559999465942386
6601,2020-03-31,PDFS,239357000.0,198469000.0,-1478000.0,32800000.0,11.720000267028807
6602,2019-12-31,PDFS,239544000.0,196157000.0,-787000.0,32500000.0,16.889999389648438
6603,2020-09-30,USAK,342125000.0,78202000.0,-5000.0,8761000.0,9.449999809265137
6604,2020-06-30,USAK,342774000.0,75506000.0,-5000.0,8762000.0,7.75
6605,2020-03-31,USAK,353551000.0,76074000.0,-57000.0,8739000.0,3.1700000762939453
6606,2019-12-31,USAK,350710000.0,78211000.0,-57000.0,8553000.0,7.449999809265138
6607,2020-09-30,QGEN,5771477000.0,2711133000.0,-6981000.0,228750000.0,
6608,2020-06-30,QGEN,5343943000.0,2412480000.0,-508000.0,228490000.0,
6609,2020-03-31,QGEN,5180952000.0,2491615000.0,-5933000.0,228160000.0,
6610,2019-12-31,QGEN,5235616000.0,2536591000.0,-26305000.0,227750000.0,
6611,2020-10-31,OOMA,85745000.0,37474000.0,-357000.0,22700000.0,
6612,2020-07-31,OOMA,80633000.0,34213000.0,-350000.0,22400000.0,15.140000343322756
6613,2020-04-30,OOMA,80090000.0,31208000.0,-472000.0,22100000.0,11.65999984741211
6614,2020-01-31,OOMA,80611000.0,28415000.0,-472000.0,21700000.0,13.130000114440918
6615,2020-09-30,WERN,2140136000.0,1180137000.0,-6000.0,69100000.0,41.90017318725586
6616,2020-06-30,WERN,2079713000.0,1136388000.0,-5000.0,69100000.0,43.343711853027344
6617,2020-03-31,WERN,2088898000.0,1102036000.0,-12728000.0,69090000.0,36.02224349975586
6618,2019-12-31,WERN,2143864000.0,1111008000.0,-708000.0,69240000.0,36.06183624267578
6619,2020-09-30,PRAH,3839214000.0,1325266000.0,,64099999.99999999,101.44000244140624
6620,2020-06-30,PRAH,3722801000.0,1167400000.0,,63950000.0,97.29000091552734
6621,2020-03-31,PRAH,3681156000.0,1107417000.0,,63630000.0,83.04000091552734
6622,2019-12-31,PRAH,3544430000.0,1089991000.0,-114000.0,63490000.0,111.1500015258789
6623,2020-09-30,MNTX,181413000.0,69333000.0,,19790000.0,4.170000076293944
6624,2020-06-30,MNTX,190143000.0,69620000.0,,19770000.0,4.96999979019165
6625,2020-03-31,MNTX,194507000.0,71775000.0,-13000.0,19760000.0,4.130000114440918
6626,2019-12-31,MNTX,195402000.0,79550000.0,-9000.0,19710000.0,5.949999809265138
6627,2020-09-30,FDBC,1711043000.0,161611000.0,,4978000.0,48.4654312133789
6628,2020-06-30,FDBC,1801530000.0,157160000.0,-4000.0,4978000.0,47.5551872253418
6629,2020-03-31,FDBC,1062495000.0,112140000.0,-4000.0,3798000.0,50.07048797607422
6630,2019-12-31,FDBC,1009927000.0,106835000.0,-4000.0,3782000.0,60.75612258911133
6631,2020-10-31,RY,1624548000000.0,80719000000.0,-682000000.0,1422000000.0,
6632,2020-07-31,RY,1683134000000.0,80571000000.0,-920000000.0,1422000000.0,68.32357025146484
6633,2020-09-30,BKNG,22145000000.0,4913000000.0,-5000000.0,40950000.0,1710.6800537109375
6634,2020-06-30,BKNG,20912000000.0,3999000000.0,-13000000.0,40950000.0,1592.3399658203125
6635,2020-03-31,BKNG,17862000000.0,3831000000.0,-1281000000.0,40930000.0,1345.3199462890625
6636,2019-12-31,BKNG,21402000000.0,5933000000.0,-1347000000.0,41420000.0,2053.72998046875
6637,2020-09-30,LINX,2696563000.0,1684041000.0,-300000.0,175690000.0,6.1500000953674325
6638,2020-06-30,LINX,2484145000.0,1679886000.0,-55440000.0,175280000.0,4.579999923706055
6639,2020-03-31,LINX,2505034000.0,1745061000.0,-44559000.0,177570000.0,3.2213590145111084
6640,2019-12-31,LINX,2563943000.0,1789844000.0,-51178000.0,179540000.0,8.709600448608397
6641,2020-09-30,MAS,5575000000.0,141000000.0,-3000000.0,261680000.0,54.991905212402344
6642,2020-06-30,MAS,5302000000.0,-136000000.0,-3000000.0,260400000.0,49.94950866699219
6643,2020-03-31,MAS,4840000000.0,-348000000.0,-624000000.0,263760000.0,34.27322769165039
6644,2019-12-31,MAS,5027000000.0,-235000000.0,-624000000.0,275600000.0,47.44269561767578
6645,2020-09-30,CYAN,33253000.0,16311000.0,-1000.0,6097000.0,2.450000047683716
6646,2020-06-30,CYAN,32526000.0,15989000.0,-5000.0,6028000.0,2.3299999237060547
6647,2020-03-31,CYAN,31787000.0,15846000.0,-6000.0,6012000.0,2.059999942779541
6648,2019-12-31,CYAN,32437000.0,15546000.0,-6000.0,5926000.0,2.2899999618530282
6649,2020-09-30,CDK,2915700000.0,-531000000.0,-3700000.0,121700000.0,43.59000015258789
6650,2020-06-30,CDK,2854100000.0,-596100000.0,-500000.0,121500000.0,41.28969192504883
6651,2020-03-31,CDK,2964800000.0,-635500000.0,-500000.0,121500000.0,32.62925338745117
6652,2019-12-31,CDK,2935900000.0,-639400000.0,-500000.0,121500000.0,54.13417434692383
6653,2020-11-01,DLTH,554747000.0,171054000.0,-41000.0,32830000.0,
6654,2020-08-02,DLTH,506183000.0,169653000.0,-67000.0,32810000.000000004,
6655,2020-05-03,DLTH,505612000.0,163061000.0,-107000.0,32740000.000000004,
6656,2020-02-02,DLTH,474050000.0,178272000.0,-1000.0,32540000.0,
6657,2020-09-30,AHCO,1548826000.0,448629000.0,,88560000.0,21.809999465942386
6658,2020-06-30,AHCO,739309000.0,8490000.0,,59170000.0,16.100000381469727
6659,2020-03-31,AHCO,661838598.0,-10655455.0,,73920000.0,16.0
6660,2020-09-30,ROK,7264700000.0,1027800000.0,,116200000.0,219.675537109375
6661,2020-06-30,ROK,7329500000.0,770500000.0,-50500000.0,115970000.0,211.1062164306641
6662,2020-03-31,ROK,6665900000.0,620800000.0,-107700000.0,115820000.0,148.76956176757812
6663,2019-12-31,ROK,7107900000.0,717000000.0,-106000000.0,116180000.0,198.78228759765625
6664,2020-09-30,ENLC,8667200000.0,1682200000.0,-400000.0,489730000.0,2.2663257122039795
6665,2020-06-30,ENLC,8718800000.0,1705900000.0,-300000.0,489460000.0,2.269335985183716
6666,2020-03-31,ENLC,9055100000.0,1740300000.0,-4000000.0,489140000.0,0.9779120683670044
6667,2019-12-31,ENLC,9335800000.0,2124500000.0,-4000000.0,487790000.0,5.2613043785095215
6668,2020-09-30,EVC,599378000.0,257540000.0,,84190000.0,1.5199999809265137
6669,2020-06-30,EVC,596174000.0,250260000.0,-15000.0,84190000.0,1.4042805433273315
6670,2020-03-31,EVC,613131000.0,248237000.0,-525000.0,84100000.0,1.963284969329834
6671,2019-12-31,EVC,656200000.0,288172000.0,-3123000.0,84360000.0,2.470547199249268
6672,2020-09-30,TMHC,7834448000.0,3419332000.0,-1402000.0,129870000.0,24.59000015258789
6673,2020-06-30,TMHC,8322334000.0,3299480000.0,-177000.0,129680000.0,19.290000915527344
6674,2020-03-31,TMHC,8262372000.0,3288916000.0,-97238000.0,129590000.0,11.0
6675,2019-12-31,TMHC,5245686000.0,2537706000.0,-74000.0,105850000.0,21.86000061035156
6676,2020-09-30,CREX,21101000.0,4179000.0,,10440000.0,0.9800000190734864
6677,2020-06-30,CREX,21786000.0,3156000.0,,9855000.0,2.490000009536743
6678,2020-03-31,CREX,21792000.0,5375000.0,,9795000.0,0.7799999713897705
6679,2019-12-31,CREX,33976000.0,18508000.0,-30000.0,9775000.0,1.5299999713897705
6680,2020-09-30,ORBC,563302000.0,220364000.0,,77970000.0,3.4000000953674316
6681,2020-06-30,ORBC,556800000.0,223723000.0,,77950000.0,3.8499999046325684
6682,2020-03-31,ORBC,583703000.0,228183000.0,-2527000.0,77730000.0,2.440000057220459
6683,2019-12-31,ORBC,580980000.0,235804000.0,-1569000.0,78060000.0,4.2100000381469735
6684,2020-09-30,INVH,17750787000.0,8280868000.0,-12000.0,560530000.0,27.845073699951172
6685,2020-06-30,INVH,17746316000.0,8293764000.0,-190000.0,560530000.0,27.25065612792969
6686,2020-03-31,INVH,17593345000.0,7908243000.0,-3171000.0,543770000.0,21.02784538269043
6687,2019-12-31,INVH,17392910000.0,8214422000.0,-3171000.0,541640000.0,29.35157012939453
6688,2020-09-30,EMKR,126241000.0,74149000.0,-29000.0,29550000.0,3.25
6689,2020-06-30,EMKR,119638000.0,72272000.0,-445000.0,29410000.0,3.1800000667572017
6690,2020-03-31,EMKR,110914000.0,72813000.0,-445000.0,29290000.0,2.240000009536743
6691,2019-12-31,EMKR,106989000.0,76129000.0,-47000.0,28950000.0,3.0399999618530287
6692,2020-09-30,NOW,7705459000.0,2673716000.0,-122113000.0,195100000.0,485.0
6693,2020-06-30,NOW,6521309000.0,2478806000.0,-112857000.0,191800000.0,405.05999755859375
6694,2020-03-31,NOW,6197416000.0,2266095000.0,-125700000.0,190700000.0,286.5799865722656
6695,2019-12-31,NOW,6022430000.0,2127941000.0,-78913000.0,189460000.0,282.32000732421875
6696,2020-09-27,SBUX,29374500000.0,-7805100000.0,-2800000.0,1173000000.0,
6697,2020-06-28,SBUX,29140600000.0,-8621600000.0,-1500000.0,1169000000.0,
6698,2020-03-29,SBUX,27478900000.0,-7530100000.0,-616700000.0,1168000000.0,
6699,2019-12-29,SBUX,27731300000.0,-6759900000.0,-1169800000.0,1174000000.0,
6700,2020-09-30,PTVCB,1644823000.0,344664000.0,,14250000.0,13.037339210510256
6701,2020-06-30,PTVCB,1600268000.0,336038000.0,,14210000.0,14.862882614135742
6702,2020-03-31,PTVCB,1552095000.0,305383000.0,-1782000.0,14180000.0,13.451041221618652
6703,2019-12-31,PTVCB,1634360000.0,364316000.0,-1218000.0,14280000.0,15.639328956604006
6704,2020-09-30,MPB,3052935000.0,248189000.0,-233000.0,8416000.0,17.15628433227539
6705,2020-06-30,MPB,2922365000.0,243345000.0,-1560000.0,8408000.0,18.099609375
6706,2020-03-31,MPB,2299751000.0,239511000.0,-1560000.0,8484000.0,19.7050895690918
6707,2019-12-31,MPB,2231175000.0,237874000.0,-1560000.0,8481000.0,27.96735000610352
6708,2020-09-30,DIN,2070916000.0,-356364000.0,-309000.0,16420000.000000002,54.59000015258789
6709,2020-06-30,DIN,2043267000.0,-368571000.0,-130000.0,16420000.000000002,42.099998474121094
6710,2020-03-31,DIN,2185470000.0,-236377000.0,-31853000.0,16420000.000000002,28.68000030517578
6711,2019-12-31,DIN,2049511000.0,-241774000.0,-19764000.0,16520000.0,79.78616333007812
6712,2020-09-30,ATTO,1141818000.0,85987000.0,-370000.0,14030000.0,9.210000038146973
6713,2020-06-30,ATTO,1161875000.0,89254000.0,-548000.0,14070000.0,5.959596157073975
6714,2020-03-31,ATTO,1150527000.0,99149000.0,-548000.0,14160000.0,5.55555534362793
6715,2019-12-31,ATTO,1304611000.0,207020000.0,-3400000.0,13900000.0,14.545454978942873
6716,2020-09-26,CDNS,4140152000.0,2395718000.0,-106869000.0,278930000.0,
6717,2020-06-27,CDNS,3999497000.0,2256631000.0,-91143000.0,278790000.0,
6718,2020-03-28,CDNS,3767973000.0,2157994000.0,-137550000.0,279190000.0,
6719,2019-12-28,CDNS,3357225000.0,2102894000.0,-90581000.0,279860000.0,
6720,2020-09-30,MO,46651000000.0,3139000000.0,,1858000000.0,38.63999938964844
6721,2020-06-30,MO,50200000000.0,5688000000.0,,1858000000.0,38.475624084472656
6722,2020-03-31,MO,52618000000.0,6543000000.0,,1858000000.0,37.09663391113281
6723,2019-12-31,MO,49271000000.0,6222000000.0,-499000000.0,1858000000.0,46.59764862060547
6724,2020-09-30,UNP,63714000000.0,17199000000.0,-749000000.0,675030000.0,196.8699951171875
6725,2020-06-30,UNP,63555000000.0,16452000000.0,-749000000.0,678710000.0,168.22657775878906
6726,2020-03-31,UNP,62216000000.0,15991000000.0,-2956000000.0,678560000.0,139.5533447265625
6727,2020-09-27,PPC,7469499000.0,2420853000.0,-29927000.0,243660000.0,
6728,2020-06-28,PPC,7156581000.0,2364185000.0,-49973000.0,245520000.0,
6729,2020-03-29,PPC,7251982000.0,2465913000.0,-27906000.0,248170000.0,
6730,2019-12-29,PPC,7102364000.0,2525663000.0,-27906000.0,249570000.0,
6731,2020-06-30,LDL,740533000.0,253262000.0,-24000.0,17760000.0,13.5600004196167
6732,2020-03-31,LDL,751260000.0,253577000.0,-8000.0,17700000.0,6.460000038146973
6733,2019-12-31,LDL,785937000.0,318420000.0,-92000.0,17620000.0,20.520000457763672
6734,2020-09-30,SSY,28245000.0,13403000.0,,6899000.0,0.9499999880790708
6735,2020-06-30,SSY,27971000.0,13743000.0,-14000.0,6899000.0,0.8999999761581421
6736,2020-03-31,SSY,22274000.0,14507000.0,-84000.0,6899000.0,0.6800000071525574
6737,2019-12-31,SSY,22823000.0,14762000.0,-4000.0,6983000.0,1.0700000524520874
6738,2020-09-30,TGI,2533425000.0,-1064357000.0,-21000.0,52080000.0,6.510000228881836
6739,2020-06-30,TGI,2266320000.0,-1047381000.0,-474000.0,52000000.0,9.010000228881836
6740,2020-03-31,TGI,2980333000.0,-781264000.0,-263000.0,51860000.0,6.760000228881836
6741,2019-12-31,TGI,2625386000.0,-532897000.0,-131000.0,51830000.0,25.21588897705078
6742,2020-03-31,YI,1648770000.0,673292000.0,,82360000.0,6.610000133514402
6743,2019-12-31,YI,1610293000.0,776656000.0,-22991000.0,82060000.0,6.730000019073486
6744,2020-09-30,AUMN,16580000.0,11459000.0,,149010000.0,0.41999998688697815
6745,2020-06-30,AUMN,11413000.0,4687000.0,,128180000.0,0.4300000071525574
6746,2020-03-31,AUMN,10235000.0,2756000.0,,108460000.0,0.20999999344348907
6747,2019-12-31,AUMN,13357000.0,5601000.0,-16000.0,106730000.0,0.3100000023841858
6748,2020-09-30,FFBW,285787000.0,102649000.0,-71000.0,7707000.0,9.359999656677246
6749,2020-06-30,FFBW,293381000.0,101972000.0,-71000.0,7705000.0,8.600000381469728
6750,2020-03-31,FFBW,277980000.0,101008000.0,-3814000.0,7705000.0,7.888999938964844
6751,2019-12-31,FFBW,292218000.0,61870000.0,-3814000.0,7702000.0,9.85494899749756
6752,2020-09-30,EVI,164037000.0,88922000.0,,11930000.0,26.61000061035156
6753,2020-06-30,EVI,160718000.0,87826000.0,-148000.0,11930000.0,21.709999084472656
6754,2020-03-31,EVI,158444000.0,87428000.0,-116000.0,11910000.0,15.779999732971193
6755,2019-12-31,EVI,158401000.0,84271000.0,-309000.0,11810000.0,27.040000915527344
6756,2020-09-30,CNXN,1003334000.0,628277000.0,-483000.0,26140000.0,41.060001373291016
6757,2020-06-30,CNXN,954340000.0,611213000.0,-152000.0,26120000.0,46.36000061035156
6758,2020-03-31,CNXN,913192000.0,602562000.0,-10271000.0,26100000.0,41.209999084472656
6759,2019-12-31,CNXN,937335000.0,597312000.0,-619000.0,26340000.0,49.65999984741211
6760,2020-09-30,CHRW,5074838000.0,1873359000.0,-1569000.0,135900000.0,102.19000244140624
6761,2020-06-30,CHRW,4825689000.0,1704328000.0,-1171000.0,134720000.0,78.65545654296875
6762,2020-03-31,CHRW,4848320000.0,1587118000.0,-82358000.0,134590000.0,65.46047973632811
6763,2019-12-31,CHRW,4641060000.0,1670730000.0,-68904000.0,134900000.0,76.76934051513672
6764,2020-09-30,APLE,4916420000.0,3075004000.0,,223230000.0,9.609999656677246
6765,2020-06-30,APLE,5022199000.0,3112959000.0,,223220000.0,9.65999984741211
6766,2020-03-31,APLE,5306370000.0,3194804000.0,-16084000.0,223020000.0,9.170000076293944
6767,2019-12-31,APLE,4942411000.0,3291013000.0,-86000.0,223860000.0,15.920851707458494
6768,2020-09-30,BUSE,10539628000.0,1255705000.0,,54520000.0,15.69686222076416
6769,2020-06-30,BUSE,10835965000.0,1236084000.0,-557000.0,54520000.0,18.19157600402832
6770,2020-03-31,BUSE,9721405000.0,1217585000.0,-9747000.0,54400000.0,16.463199615478516
6771,2019-12-31,BUSE,9695729000.0,1220434000.0,-10991000.0,54790000.0,26.246416091918945
6772,2020-09-30,ATEN,284097000.0,121701000.0,,75610000.0,6.369999885559082
6773,2020-06-30,ATEN,272608000.0,110860000.0,-13336000.0,77520000.0,6.809999942779541
6774,2020-03-31,ATEN,270057000.0,113252000.0,-13336000.0,78710000.0,6.210000038146973
6775,2019-12-31,ATEN,274053000.0,108787000.0,-13336000.0,77580000.0,6.869999885559082
6776,2020-09-30,IVZ,36037500000.0,9923500000.0,-5800000.0,459340000.0,11.29082489013672
6777,2020-06-30,IVZ,35579100000.0,9591500000.0,-3400000.0,459170000.0,10.50271701812744
6778,2020-03-31,IVZ,37010700000.0,9488800000.0,-31500000.0,458900000.0,8.683780670166017
6779,2019-12-31,IVZ,39420300000.0,9852000000.0,-14400000.0,453300000.0,16.913225173950195
6780,2020-09-30,AIMC,4145900000.0,1895800000.0,-1900000.0,64670000.0,36.97000122070313
6781,2020-06-30,AIMC,4100700000.0,1808500000.0,-100000.0,64580000.0,31.829105377197266
6782,2020-03-31,AIMC,4216200000.0,1757100000.0,-1900000.0,64560000.0,17.45121192932129
6783,2019-12-31,AIMC,4283700000.0,1922300000.0,-100000.0,64220000.0,35.7404670715332
6784,2020-09-30,CCMP,2376467000.0,1074313000.0,-117000.0,29080000.0,142.3985137939453
6785,2020-06-30,CCMP,2485373000.0,1025034000.0,-18608000.0,29030000.0,139.137939453125
6786,2020-03-31,CCMP,2459960000.0,1009410000.0,-16616000.0,29180000.0,113.4487762451172
6787,2019-12-31,CCMP,2320409000.0,1029999000.0,-2897000.0,29210000.0,142.73741149902344
6788,2020-09-30,YTRA,6694288000.0,1907909000.0,,60020000.0,0.75
6789,2020-06-30,YTRA,8516575000.0,2182783000.0,,60020000.0,0.6790000200271606
6790,2020-03-31,YTRA,8758190000.0,1491941000.0,,45620000.0,1.0299999713897705
6791,2019-12-31,YTRA,10212643000.0,1687865000.0,-2600000.0,45620000.0,3.1500000953674316
6792,2020-09-26,DCO,853361000.0,319435000.0,,11710000.0,
6793,2020-06-27,DCO,841637000.0,309607000.0,,11680000.0,
6794,2020-03-28,DCO,841837000.0,302427000.0,,11650000.0,
6795,2019-12-31,DCO,790429000.0,292800000.0,-5605000.0,11570000.0,50.52999877929688
6796,2020-09-30,GBLI,1939757000.0,716713000.0,-10000.0,14380000.0,20.790000915527344
