,endDate,common_stock,ticker
9744,2020-06-30,9286000.0,BOTJ
9745,2020-03-31,9286000.0,BOTJ
9746,2019-12-31,9325000.0,BOTJ
9747,2020-09-30,486000.0,GHL
9748,2020-06-30,485000.0,GHL
9749,2020-03-31,483000.0,GHL
9750,2019-12-31,468000.0,GHL
9751,2020-09-30,24000.0,BTAI
9752,2020-06-30,20000.0,BTAI
9753,2020-03-31,20000.0,BTAI
9754,2019-12-31,18000.0,BTAI
9755,2020-09-30,192300000.0,AJG
9756,2020-06-30,191500000.0,AJG
9757,2020-03-31,189600000.0,AJG
9758,2019-12-31,188100000.0,AJG
9759,2020-09-30,1658203000.0,COLB
9760,2020-06-30,1654129000.0,COLB
9761,2020-03-31,1651399000.0,COLB
9762,2019-12-31,1650753000.0,COLB
9763,2020-09-30,47754000.0,COG
9764,2020-06-30,47754000.0,COG
9765,2020-03-31,2168395000.0,COG
9766,2019-12-31,47688000.0,COG
9767,2020-06-30,16124.0,CLSK
9768,2020-03-31,5745.0,CLSK
9769,2019-12-31,4869.0,CLSK
9770,2019-09-30,4679.0,CLSK
9771,2020-09-30,1161000.0,PTC
9772,2020-06-27,1160000.0,PTC
9773,2020-03-28,1157000.0,PTC
9774,2019-12-28,1155000.0,PTC
9775,2020-09-30,703780000.0,SKYW
9776,2020-06-30,694997000.0,SKYW
9777,2020-03-31,690065000.0,SKYW
9778,2019-12-31,686806000.0,SKYW
9779,2020-09-30,1093000.0,HAIN
9780,2020-06-30,1092000.0,HAIN
9781,2020-03-31,1092000.0,HAIN
9782,2019-12-31,1091000.0,HAIN
9783,2020-09-30,43000.0,PCRX
9784,2020-06-30,43000.0,PCRX
9785,2020-03-31,42000.0,PCRX
9786,2019-12-31,42000.0,PCRX
9787,2020-09-30,3000000.0,OVV
9788,2020-06-30,3000000.0,OVV
9789,2020-03-31,3000000.0,OVV
9790,2019-12-31,7061000000.0,OVV
9791,2020-09-30,386000.0,SRG
9792,2020-06-30,386000.0,SRG
9793,2020-03-31,386000.0,SRG
9794,2019-12-31,381000.0,SRG
9795,2020-09-26,1544000.0,CALX
9796,2020-06-27,1587000.0,CALX
9797,2020-03-28,1549000.0,CALX
9798,2019-12-31,1545000.0,CALX
9799,2020-08-31,123934510.0,BAF
9800,2020-05-31,123934510.0,BAF
9801,2020-02-29,124019631.0,BAF
9802,2019-11-30,124019631.0,BAF
9803,2020-09-30,33000.0,THR
9804,2020-06-30,33000.0,THR
9805,2020-03-31,33000.0,THR
9806,2019-12-31,33000.0,THR
9807,2020-09-30,160022000.0,CAAP
9808,2020-06-30,160022000.0,CAAP
9809,2020-03-31,160022000.0,CAAP
9810,2019-12-31,160022000.0,CAAP
9811,2020-09-30,300.0,ITAC
9812,2020-06-24,173.0,ITAC
9813,2020-09-30,1983000.0,RVI
9814,2020-06-30,1982000.0,RVI
9815,2020-03-31,1982000.0,RVI
9816,2019-12-31,1905000.0,RVI
9817,2020-09-30,178000.0,PTRS
9818,2020-06-30,178000.0,PTRS
9819,2020-03-31,178000.0,PTRS
9820,2019-12-31,178000.0,PTRS
9821,2020-09-30,316000.0,NINE
9822,2020-06-30,317000.0,NINE
9823,2020-03-31,304000.0,NINE
9824,2019-12-31,306000.0,NINE
9825,2020-06-30,74877325.0,PLL
9826,2020-03-31,63429107.0,PLL
9827,2019-12-31,63428978.0,PLL
9828,2019-09-30,63428978.0,PLL
9829,2020-09-30,234703000.0,MSA
9830,2020-06-30,233786000.0,MSA
9831,2020-03-31,232167000.0,MSA
9832,2019-12-31,229127000.0,MSA
9833,2020-09-30,,MORN
9834,2020-06-30,,MORN
9835,2020-03-31,1032700000.0,MORN
9836,2019-12-31,,MORN
9837,2020-09-30,100000.0,BIIB
9838,2020-06-30,100000.0,BIIB
9839,2020-03-31,100000.0,BIIB
9840,2019-12-31,100000.0,BIIB
9841,2020-09-30,5000.0,MODN
9842,2020-06-30,5000.0,MODN
9843,2020-03-31,5000.0,MODN
9844,2019-12-31,5000.0,MODN
9845,2020-09-26,600000.0,TUP
9846,2020-06-27,600000.0,TUP
9847,2020-03-28,600000.0,TUP
9848,2019-12-28,600000.0,TUP
9849,2020-09-30,5171752000.0,UGP
9850,2020-06-30,5171752000.0,UGP
9851,2020-03-31,5171752000.0,UGP
9852,2019-12-31,5171752000.0,UGP
9853,2020-09-30,559000.0,NVGS
9854,2020-06-30,559000.0,NVGS
9855,2020-03-31,559000.0,NVGS
9856,2019-12-31,558000.0,NVGS
9857,2020-09-30,871918000.0,AENZ
9858,2020-06-30,871918000.0,AENZ
9859,2020-03-31,871918000.0,AENZ
9860,2019-12-31,871918000.0,AENZ
9861,2020-09-30,289000.0,SOI
9862,2020-06-30,287000.0,SOI
9863,2020-03-31,286000.0,SOI
9864,2019-12-31,308000.0,SOI
9865,2020-09-30,7493000.0,FCCO
9866,2020-06-30,7486000.0,FCCO
9867,2020-03-31,7462000.0,FCCO
9868,2019-12-31,7440000.0,FCCO
9869,2020-09-30,42000.0,INPX
9870,2020-06-30,40000.0,INPX
9871,2020-03-31,7000.0,INPX
9872,2019-12-31,4000.0,INPX
9873,2020-09-30,230000.0,NODK
9874,2020-06-30,230000.0,NODK
9875,2020-03-31,230000.0,NODK
9876,2019-12-31,230000.0,NODK
9877,2020-09-30,50000.0,PAVM
9878,2020-06-30,48000.0,PAVM
9879,2020-03-31,44000.0,PAVM
9880,2019-12-31,40479.0,PAVM
9881,2020-09-30,7390000.0,PLD
9882,2020-06-30,7387000.0,PLD
9883,2020-03-31,7386000.0,PLD
9884,2019-12-31,6318000.0,PLD
9885,2020-09-30,13215000.0,TRMK
9886,2020-06-30,13214000.0,TRMK
9887,2020-03-31,13209000.0,TRMK
9888,2019-12-31,13376000.0,TRMK
9889,2020-09-30,3512153000.0,UMPQ
9890,2020-06-30,3510145000.0,UMPQ
9891,2020-03-31,3507680000.0,UMPQ
9892,2019-12-31,3514000000.0,UMPQ
9893,2020-09-30,38900000.0,IPG
9894,2020-06-30,38900000.0,IPG
9895,2020-03-31,38900000.0,IPG
9896,2019-12-31,38700000.0,IPG
9897,2020-07-31,236537.0,ANIX
9898,2020-04-30,214793.0,ANIX
9899,2020-01-31,208413.0,ANIX
9900,2019-10-31,203317.0,ANIX
9901,2020-09-30,10000000.0,HBAN
9902,2020-06-30,10000000.0,HBAN
9903,2020-03-31,10000000.0,HBAN
9904,2019-12-31,10000000.0,HBAN
9905,2020-06-30,4577233.0,RCON
9906,2020-03-31,4577233.0,RCON
9907,2019-12-31,2876228.0,RCON
9908,2019-09-30,2876228.0,RCON
9909,2020-09-30,17000.0,VSTM
9910,2020-06-30,17000.0,VSTM
9911,2020-03-31,16000.0,VSTM
9912,2019-12-31,8000.0,VSTM
9913,2020-09-30,18600000.0,FMC
9914,2020-06-30,18600000.0,FMC
9915,2020-03-31,18600000.0,FMC
9916,2019-12-31,18600000.0,FMC
9917,2020-09-30,4009000000.0,PG
9918,2020-06-30,4009000000.0,PG
9919,2020-03-31,4009200000.0,PG
9920,2019-12-31,4009000000.0,PG
9921,2020-07-31,14000.0,PLAN
9922,2020-04-30,13000.0,PLAN
9923,2020-01-31,13000.0,PLAN
9924,2019-10-31,13000.0,PLAN
9925,2020-09-30,4086000000.0,IEP
9926,2020-06-30,4774000000.0,IEP
9927,2020-03-31,4484000000.0,IEP
9928,2019-12-31,6268000000.0,IEP
9929,2020-09-27,538000.0,TTEK
9930,2020-06-28,539000.0,TTEK
9931,2020-03-29,541000.0,TTEK
9932,2019-12-29,547000.0,TTEK
9933,2020-09-30,202848.0,SSSS
9934,2020-06-30,162797.0,SSSS
9935,2020-03-31,168743.0,SSSS
9936,2019-12-31,175642.0,SSSS
9937,2020-09-30,18000.0,CUTR
9938,2020-06-30,18000.0,CUTR
9939,2020-03-31,15000.0,CUTR
9940,2019-12-31,14000.0,CUTR
9941,2020-09-30,5300000.0,PBCT
9942,2020-06-30,5300000.0,PBCT
9943,2020-03-31,5300000.0,PBCT
9944,2019-12-31,5300000.0,PBCT
9945,2020-09-30,10866000000.0,TEF
9946,2020-06-30,5192000000.0,TEF
9947,2020-03-31,14135000000.0,TEF
9948,2019-12-31,5192000000.0,TEF
9949,2020-09-30,594493000000.0,NMR
9950,2020-06-30,594493000000.0,NMR
9951,2020-03-31,594493000000.0,NMR
9952,2019-12-31,594493000000.0,NMR
9953,2020-09-30,3001.0,CREG
9954,2020-06-30,2493.0,CREG
9955,2020-03-31,2179.0,CREG
9956,2019-12-31,2033.0,CREG
9957,2020-06-30,180000.0,MOGU
9958,2020-03-31,180000.0,MOGU
9959,2020-03-31,180000.0,MOGU
9960,2019-12-31,180000.0,MOGU
9961,2020-09-30,8000000.0,DOW
9962,2020-06-30,8000000.0,DOW
9963,2020-03-31,8000000.0,DOW
9964,2019-12-31,8000000.0,DOW
9965,2020-09-30,45000.0,MRTX
9966,2020-06-30,45000.0,MRTX
9967,2020-03-31,44000.0,MRTX
9968,2019-12-31,40000.0,MRTX
9969,2020-09-30,11215000.0,HP
9970,2020-06-30,11215000.0,HP
9971,2020-03-31,11215000.0,HP
9972,2019-12-31,11215000.0,HP
9973,2020-09-30,5000.0,SPT
9974,2020-06-30,5000.0,SPT
9975,2020-03-31,5000.0,SPT
9976,2019-12-31,5000.0,SPT
9977,2020-09-30,5000.0,PHUN
9978,2020-06-30,4000.0,PHUN
9979,2020-03-31,4000.0,PHUN
9980,2019-12-31,4000.0,PHUN
9981,2020-09-30,2157000.0,CRSP
9982,2020-06-30,1900000.0,CRSP
9983,2020-03-31,1850000.0,CRSP
9984,2019-12-31,1847000.0,CRSP
9985,2020-09-30,56850000.0,MGYR
9986,2020-06-30,59000.0,MGYR
9987,2020-03-31,59000.0,MGYR
9988,2019-12-31,59000.0,MGYR
9989,2020-09-30,4800000.0,PFG
9990,2020-06-30,4800000.0,PFG
9991,2020-03-31,4800000.0,PFG
9992,2019-12-31,4800000.0,PFG
9993,2020-09-30,1000000.0,HII
9994,2020-06-30,1000000.0,HII
9995,2020-03-31,1000000.0,HII
9996,2019-12-31,1000000.0,HII
9997,2020-09-30,15638000000.0,PBA
9998,2020-06-30,15629000000.0,PBA
9999,2020-03-31,15626000000.0,PBA
10000,2019-12-31,15539000000.0,PBA
10001,2020-09-30,49889.0,PAYS
10002,2020-06-30,49374.0,PAYS
10003,2020-03-31,49016.0,PAYS
10004,2019-12-31,48578.0,PAYS
10005,2020-10-03,31304047.0,EML
10006,2020-06-27,31100484.0,EML
10007,2020-03-28,30890108.0,EML
10008,2019-12-28,30651815.0,EML
10009,2020-09-27,103170.0,BGSF
10010,2020-06-28,103070.0,BGSF
10011,2020-03-29,103070.0,BGSF
10012,2019-12-29,103093.0,BGSF
10013,2020-09-30,20000.0,DRRX
10014,2020-06-30,19000.0,DRRX
10015,2020-03-31,19000.0,DRRX
10016,2019-12-31,19000.0,DRRX
10017,2020-09-30,19249181000.0,GGB
10018,2020-06-30,19249181000.0,GGB
10019,2020-03-31,19249181000.0,GGB
10020,2019-12-31,19249181000.0,GGB
10021,2020-09-30,6000.0,DMS
10022,2020-06-30,-103537000.0,DMS
10023,2020-03-31,-105671000.0,DMS
10024,2019-09-30,,DMS
10025,2020-09-30,630454000.0,NAT
10026,2020-06-30,1497000.0,NAT
10027,2020-03-31,603712000.0,NAT
10028,2019-12-31,1472000.0,NAT
10029,2020-09-30,75835000.0,PNFP
10030,2020-06-30,75836000.0,PNFP
10031,2020-03-31,75800000.0,PNFP
10032,2019-12-31,76564000.0,PNFP
10033,2020-09-30,5524000000.0,BIP
10034,2020-06-30,5520000000.0,BIP
10035,2020-03-31,5498000000.0,BIP
10036,2019-12-31,5495000000.0,BIP
10037,2020-09-30,2000000.0,CEL
10038,2020-06-30,2000000.0,CEL
10039,2020-03-31,2000000.0,CEL
10040,2019-12-31,2000000.0,CEL
10041,2020-09-30,2386000.0,FLIC
10042,2020-06-30,2385000.0,FLIC
10043,2020-03-31,2381000.0,FLIC
10044,2019-12-31,2393000.0,FLIC
10045,2020-09-26,2450000.0,XLNX
10046,2020-06-27,2432000.0,XLNX
10047,2020-03-28,2438000.0,XLNX
10048,2019-12-28,2489000.0,XLNX
10049,2020-09-30,7000.0,EVOP
10050,2020-06-30,7000.0,EVOP
10051,2020-03-31,7000.0,EVOP
10052,2019-12-31,7000.0,EVOP
10053,2020-09-30,720000.0,EVR
10054,2020-06-30,720000.0,EVR
10055,2020-03-31,719000.0,EVR
10056,2019-12-31,687000.0,EVR
10057,2020-09-30,280422000.0,HMST
10058,2020-06-30,290871000.0,HMST
10059,2020-03-31,511000.0,HMST
10060,2019-12-31,511000.0,HMST
10061,2020-09-30,1000000.0,ACCO
10062,2020-06-30,1000000.0,ACCO
10063,2020-03-31,1000000.0,ACCO
10064,2019-12-31,1000000.0,ACCO
10065,2020-09-30,584000.0,HONE
10066,2020-06-30,584000.0,HONE
10067,2020-03-31,584000.0,HONE
10068,2019-12-31,584000.0,HONE
10069,2020-09-30,159000000.0,CLX
10070,2020-06-30,159000000.0,CLX
10071,2020-03-31,159000000.0,CLX
10072,2019-12-31,159000000.0,CLX
10073,2020-09-30,24037000000.0,ABT
10074,2020-06-30,23893000000.0,ABT
10075,2020-03-31,23731000000.0,ABT
10076,2019-12-31,23853000000.0,ABT
10077,2020-09-30,63000.0,UI
10078,2020-06-30,64000.0,UI
10079,2020-03-31,64000.0,UI
10080,2019-12-31,65000.0,UI
10081,2020-07-31,7000.0,COUP
10082,2020-04-30,7000.0,COUP
10083,2020-01-31,7000.0,COUP
10084,2019-10-31,7000.0,COUP
10085,2020-09-30,58000.0,FRHC
10086,2020-06-30,58000.0,FRHC
10087,2020-03-31,58000.0,FRHC
10088,2019-12-31,58000.0,FRHC
10089,2020-10-31,4086000000.0,BBY
10090,2020-08-01,26000000.0,BBY
10091,2020-05-02,26000000.0,BBY
10092,2020-02-01,26000000.0,BBY
10093,2020-09-30,201061000.0,MDU
10094,2020-06-30,201061000.0,MDU
10095,2020-03-31,201061000.0,MDU
10096,2019-12-31,200923000.0,MDU
10097,2020-09-30,700000.0,EPC
10098,2020-06-30,700000.0,EPC
10099,2020-03-31,700000.0,EPC
10100,2019-12-31,700000.0,EPC
10101,2020-09-30,563978000.0,CBSH
10102,2020-06-30,563978000.0,CBSH
10103,2020-03-31,563978000.0,CBSH
10104,2019-12-31,563978000.0,CBSH
10105,2020-09-30,256000.0,SIC
10106,2020-06-30,255000.0,SIC
10107,2020-03-31,254000.0,SIC
10108,2019-12-31,251000.0,SIC
10109,2020-09-30,3000.0,ORIC
10110,2020-06-30,3000.0,ORIC
10111,2020-03-31,,ORIC
10112,2019-09-30,,ORIC
10113,2020-05-31,279000.0,ORMP
10114,2020-02-29,214000.0,ORMP
10115,2019-11-30,209000.0,ORMP
10116,2019-08-31,208000.0,ORMP
10117,2020-09-30,9783875000.0,ENIA
10118,2020-06-30,9783875000.0,ENIA
10119,2020-03-31,9783875000.0,ENIA
10120,2019-12-31,9783875000.0,ENIA
10121,2020-09-30,,ERYP
10122,2020-06-30,1796000.0,ERYP
10123,2020-03-31,1796000.0,ERYP
10124,2019-12-31,1794000.0,ERYP
10125,2020-09-30,1545000000.0,PAM
10126,2020-06-30,1553000000.0,PAM
10127,2020-03-31,1592000000.0,PAM
10128,2019-12-31,1677000000.0,PAM
10129,2020-09-30,40000.0,GSBD
10130,2020-06-30,40000.0,GSBD
10131,2020-03-31,40000.0,GSBD
10132,2019-12-31,40000.0,GSBD
10133,2020-09-30,270111000.0,MMAC
10134,2020-06-30,267078000.0,MMAC
10135,2020-03-31,270489000.0,MMAC
10136,2019-12-31,273492000.0,MMAC
10137,2020-09-30,573673383.0,ETAC
10138,2020-06-30,1438.0,ETAC
10139,2020-09-30,471000000.0,NGG
10140,2020-06-30,471000000.0,NGG
10141,2020-03-31,470000000.0,NGG
10142,2019-12-31,470000000.0,NGG
10143,2020-09-30,113000000.0,WHR
10144,2020-06-30,112000000.0,WHR
10145,2020-03-31,112000000.0,WHR
10146,2019-12-31,112000000.0,WHR
10147,2020-06-30,2383000.0,CNTG
10148,2020-03-31,2383000.0,CNTG
10149,2019-12-31,2383000.0,CNTG
10150,2019-09-30,322000.0,CNTG
10151,2020-09-30,130988000.0,CAC
10152,2020-06-30,131981000.0,CAC
10153,2020-03-31,131498000.0,CAC
10154,2019-12-31,139103000.0,CAC
10155,2020-09-30,23000.0,ICFI
10156,2020-06-30,23000.0,ICFI
10157,2020-03-31,23000.0,ICFI
10158,2019-12-31,23000.0,ICFI
10159,2020-09-30,433000.0,CIO
10160,2020-06-30,445000.0,CIO
10161,2020-03-31,531000.0,CIO
10162,2019-12-31,545000.0,CIO
10163,2020-09-30,37141.0,CBMB
10164,2020-06-30,37988.0,CBMB
10165,2020-03-31,38617.0,CBMB
10166,2019-12-31,42085.0,CBMB
10167,2020-09-30,274000.0,PSB
10168,2020-06-30,274000.0,PSB
10169,2020-03-31,274000.0,PSB
10170,2019-12-31,274000.0,PSB
10171,2020-09-30,1000000.0,DUK
10172,2020-06-30,1000000.0,DUK
10173,2020-03-31,1000000.0,DUK
10174,2019-12-31,1000000.0,DUK
10175,2020-09-30,102898000.0,FRBA
10176,2020-06-30,102573000.0,FRBA
10177,2020-03-31,102387000.0,FRBA
10178,2019-12-31,101887000.0,FRBA
10179,2020-09-30,4000.0,HSON
10180,2020-06-30,4000.0,HSON
10181,2020-03-31,4000.0,HSON
10182,2019-12-31,4000.0,HSON
10183,2020-09-30,2685000.0,AR
10184,2020-06-30,2684000.0,AR
10185,2020-03-31,2689000.0,AR
10186,2019-12-31,2959000.0,AR
10187,2020-09-30,256396000.0,BXS
10188,2020-06-30,256416000.0,BXS
10189,2020-03-31,256581000.0,BXS
10190,2019-12-31,261307000.0,BXS
10191,2020-09-30,702.0,NPA
10192,2020-06-30,701.0,NPA
10193,2020-03-31,701.0,NPA
10194,2019-12-31,700.0,NPA
10195,2020-09-30,1000000.0,AGO
10196,2020-06-30,1000000.0,AGO
10197,2020-03-31,1000000.0,AGO
10198,2019-12-31,1000000.0,AGO
10199,2020-09-30,539000.0,PARR
10200,2020-06-30,539000.0,PARR
10201,2020-03-31,538000.0,PARR
10202,2019-12-31,533000.0,PARR
10203,2020-09-30,245554564.0,NXE
10204,2020-06-30,244779344.0,NXE
10205,2020-03-31,218787664.0,NXE
10206,2019-12-31,218787664.0,NXE
10207,2020-09-30,586946000.0,CNOB
10208,2020-06-30,586946000.0,CNOB
10209,2020-03-31,586946000.0,CNOB
10210,2019-12-31,468571000.0,CNOB
10211,2020-09-30,600000.0,THS
10212,2020-06-30,600000.0,THS
10213,2020-03-31,600000.0,THS
10214,2019-12-31,600000.0,THS
10215,2020-09-30,20330604000.0,LI
10216,2020-03-31,165000.0,LI
10217,2019-03-31,,LI
10218,2020-09-30,,CHA
10219,2020-06-30,80932000000.0,CHA
10220,2020-03-31,80932368321.0,CHA
10221,2019-12-31,80932000000.0,CHA
10222,2020-09-30,1164000000.0,EQNR
10223,2020-06-30,1185000000.0,EQNR
10224,2020-03-31,1185000000.0,EQNR
10225,2019-12-31,1185000000.0,EQNR
10226,2020-06-30,3580000000.0,RIO
10227,2020-03-31,3580000000.0,RIO
10228,2019-12-31,3655000000.0,RIO
10229,2019-09-30,3655000000.0,RIO
10230,2020-06-30,742000000.0,DEO
10231,2020-03-31,742000000.0,DEO
10232,2019-12-31,743000000.0,DEO
10233,2019-09-30,743000000.0,DEO
10234,2020-09-30,1274.0,CSSE
10235,2020-06-30,1208.0,CSSE
10236,2020-03-31,1208.0,CSSE
10237,2019-12-31,1207.0,CSSE
10238,2020-08-31,3994.0,LOOP
10239,2020-05-31,3993.0,LOOP
10240,2020-02-29,3992.0,LOOP
10241,2019-11-30,3923.0,LOOP
10242,2020-06-30,8281000.0,BLRX
10243,2020-03-31,4907000.0,BLRX
10244,2019-12-31,4692000.0,BLRX
10245,2019-09-30,4129000.0,BLRX
10246,2020-09-30,17000.0,VYNE
10247,2020-06-30,17000.0,VYNE
10248,2020-03-31,6000.0,VYNE
10249,2019-12-31,2659000.0,VYNE
10250,2020-09-30,461779132.0,ARWR
10251,2020-06-30,194620.0,ARWR
10252,2020-03-31,194117.0,ARWR
10253,2019-12-31,193481.0,ARWR
10254,2020-08-29,57000.0,MSM
10255,2020-05-30,57000.0,MSM
10256,2020-02-29,57000.0,MSM
10257,2019-11-30,56000.0,MSM
10258,2020-06-30,30000.0,MFH
10259,2020-03-31,30000.0,MFH
10260,2019-12-31,21096.0,MFH
10261,2019-09-30,21000.0,MFH
10262,2020-07-31,283044.0,MVC
10263,2020-04-30,283044.0,MVC
10264,2020-01-31,283044.0,MVC
10265,2019-10-31,283044.0,MVC
10266,2020-09-30,449400000.0,FTI
10267,2020-06-30,449300000.0,FTI
10268,2020-03-31,448300000.0,FTI
10269,2019-12-31,447100000.0,FTI
10270,2020-09-30,47188.0,CPHC
10271,2020-06-30,47068.0,CPHC
10272,2020-03-31,46941.0,CPHC
10273,2019-12-31,46445.0,CPHC
10274,2020-09-30,86000.0,IAC
10275,2020-06-30,85000.0,IAC
10276,2020-03-31,3935166000.0,IAC
10277,2019-12-31,2547251000.0,IAC
10278,2020-09-30,438000.0,MNRL
10279,2020-06-30,393000.0,MNRL
10280,2020-03-31,342000.0,MNRL
10281,2019-12-31,340000.0,MNRL
10282,2020-10-31,77369000.0,PLCE
10283,2020-08-01,1464000.0,PLCE
10284,2020-05-02,1458000.0,PLCE
10285,2020-02-01,1476000.0,PLCE
10286,2020-09-26,500000.0,SPXC
10287,2020-06-27,500000.0,SPXC
10288,2020-03-28,500000.0,SPXC
10289,2019-12-31,500000.0,SPXC
10290,2020-09-30,95000.0,ATNX
10291,2020-06-30,83000.0,ATNX
10292,2020-03-31,83000.0,ATNX
10293,2019-12-31,83000.0,ATNX
10294,2020-09-30,3000.0,SNES
10295,2020-06-30,3000.0,SNES
10296,2020-03-31,2000.0,SNES
10297,2019-12-31,1000.0,SNES
10298,2020-09-26,67400000.0,SNA
10299,2020-06-27,67400000.0,SNA
10300,2020-03-28,67400000.0,SNA
10301,2019-12-28,67400000.0,SNA
10302,2020-09-30,52000.0,HGEN
10303,2020-06-30,210000.0,HGEN
10304,2020-03-31,114000.0,HGEN
10305,2019-12-31,114000.0,HGEN
10306,2020-09-30,3000.0,CAAS
10307,2020-06-30,3000.0,CAAS
10308,2020-03-31,3000.0,CAAS
10309,2019-12-31,3000.0,CAAS
10310,2020-09-30,31713000000.0,AMGN
10311,2020-06-30,31610000000.0,AMGN
10312,2020-03-31,31525000000.0,AMGN
10313,2019-12-31,31531000000.0,AMGN
10314,2020-09-30,178000.0,SAFT
10315,2020-06-30,177000.0,SAFT
10316,2020-03-31,177000.0,SAFT
10317,2019-12-31,177000.0,SAFT
10318,2020-09-30,672000.0,DS
10319,2020-06-30,672000.0,DS
10320,2020-03-31,671000.0,DS
10321,2019-12-31,671000.0,DS
10322,2020-08-02,4066000.0,CHWY
10323,2020-05-03,4015000.0,CHWY
10324,2020-02-02,4014000.0,CHWY
10325,2019-11-03,3986000.0,CHWY
10326,2020-09-06,394000.0,DPZ
10327,2020-06-14,393000.0,DPZ
10328,2020-03-22,390000.0,DPZ
10329,2019-12-29,389000.0,DPZ
10330,2020-09-30,4000.0,YMAB
10331,2020-06-30,4000.0,YMAB
10332,2020-03-31,4000.0,YMAB
10333,2019-12-31,4000.0,YMAB
10334,2020-09-30,300000.0,DFIN
10335,2020-06-30,300000.0,DFIN
10336,2020-03-31,300000.0,DFIN
10337,2019-12-31,300000.0,DFIN
10338,2020-09-26,3000.0,BOOT
10339,2020-06-27,3000.0,BOOT
10340,2020-03-28,3000.0,BOOT
10341,2019-12-28,3000.0,BOOT
10342,2020-09-30,2000.0,MYOV
10343,2020-06-30,2000.0,MYOV
10344,2020-03-31,2000.0,MYOV
10345,2019-12-31,2000.0,MYOV
10346,2020-09-30,83000.0,XOMA
10347,2020-06-30,83000.0,XOMA
10348,2020-03-31,73000.0,XOMA
10349,2019-12-31,73000.0,XOMA
10350,2020-09-30,343000.0,BRP
10351,2020-06-30,337000.0,BRP
10352,2020-03-31,203000.0,BRP
10353,2019-12-31,198000.0,BRP
10354,2020-09-30,800000.0,CHKP
10355,2020-06-30,800000.0,CHKP
10356,2020-03-31,800000.0,CHKP
10357,2019-12-31,800000.0,CHKP
10358,2020-06-30,6400.0,HFEN
10359,2020-03-31,10001.0,HFEN
10360,2019-12-31,10001.0,HFEN
10361,2019-09-30,10001.0,HFEN
10362,2020-07-31,141000.0,MIND
10363,2020-04-30,141000.0,MIND
10364,2020-01-31,141000.0,MIND
10365,2019-10-31,141000.0,MIND
10366,2020-07-31,,SAIC
10367,2020-05-01,,SAIC
10368,2020-01-31,,SAIC
10369,2019-11-01,1380000000.0,SAIC
10370,2020-07-31,2282000.0,HRB
10371,2020-04-30,2282000.0,HRB
10372,2020-01-31,2282000.0,HRB
10373,2019-10-31,2310000.0,HRB
10374,2020-09-30,937000000.0,MRO
10375,2020-06-30,937000000.0,MRO
10376,2020-03-31,937000000.0,MRO
10377,2019-12-31,937000000.0,MRO
10378,2020-09-26,12461000.0,MXIM
10379,2020-06-27,266000.0,MXIM
10380,2020-03-28,267000.0,MXIM
10381,2019-12-28,270000.0,MXIM
10382,2020-09-30,997000.0,WDR
10383,2020-06-30,997000.0,WDR
10384,2020-03-31,997000.0,WDR
10385,2019-12-31,997000.0,WDR
10386,2020-09-30,20000000.0,MS
10387,2020-06-30,20000000.0,MS
10388,2020-03-31,20000000.0,MS
10389,2019-12-31,20000000.0,MS
10390,2020-10-02,116000.0,VEC
10391,2020-07-03,116000.0,VEC
10392,2020-04-03,116000.0,VEC
10393,2019-12-31,115000.0,VEC
10394,2020-09-30,338000000.0,UBS
10395,2020-06-30,338000000.0,UBS
10396,2020-03-31,338000000.0,UBS
10397,2019-12-31,338000000.0,UBS
10398,2020-09-30,8112000.0,NKSH
10399,2020-06-30,8112000.0,NKSH
10400,2020-03-31,8112000.0,NKSH
10401,2019-12-31,8112000.0,NKSH
10402,2020-09-30,1000000.0,IBKR
10403,2020-06-30,1000000.0,IBKR
10404,2020-03-31,1000000.0,IBKR
10405,2019-12-31,1000000.0,IBKR
10406,2020-09-30,305453000.0,FFIV
10407,2020-06-30,304526000.0,FFIV
10408,2020-03-31,223101000.0,FFIV
10409,2019-12-31,211217000.0,FFIV
10410,2020-09-30,16652.0,CNSP
10411,2020-06-30,16450.0,CNSP
10412,2020-03-31,16450.0,CNSP
10413,2019-12-31,16450.0,CNSP
10414,2020-09-30,300000.0,APH
10415,2020-06-30,300000.0,APH
10416,2020-03-31,300000.0,APH
10417,2019-12-31,300000.0,APH
10418,2020-09-30,392000.0,NTP
10419,2020-06-30,389000.0,NTP
10420,2020-03-31,389000.0,NTP
10421,2019-12-31,386000.0,NTP
10422,2020-09-30,4370000.0,OBSV
10423,2020-06-30,3781000.0,OBSV
10424,2020-03-31,3699000.0,OBSV
10425,2019-12-31,3499000.0,OBSV
10426,2020-09-30,38632.0,ALDX
10427,2020-06-30,32997.0,ALDX
10428,2020-03-31,29507.0,ALDX
10429,2019-12-31,28657.0,ALDX
10430,2020-09-30,187000.0,PCSB
10431,2020-06-30,187000.0,PCSB
10432,2020-03-31,187000.0,PCSB
10433,2019-12-31,187000.0,PCSB
10434,2020-09-30,15698093359.0,HNP
10435,2020-06-30,15698093359.0,HNP
10436,2020-03-31,15698093359.0,HNP
10437,2019-12-31,15698093359.0,HNP
10438,2020-09-30,3000.0,ATHA
10439,2020-06-30,4000.0,ATHA
10440,2020-03-31,4000.0,ATHA
10441,2019-09-30,,ATHA
10442,2020-09-30,702000.0,ACIW
10443,2020-06-30,702000.0,ACIW
10444,2020-03-31,702000.0,ACIW
