,date,ticker,assets,book_equity,shares_rep,shares_outstanding,adj_close,market_cap,ebit
4956,2020-03-31,ISSC,39908261.0,37142979.0,-880476.0,16980000.0,2.931136131286621,49770691.509246826,51763.0
4957,2020-06-30,ISSC,41096978.0,38402837.0,-880476.0,16980000.0,4.594257354736328,78010489.88342285,1244446.0
4958,2020-09-30,ISSC,41545837.0,27769031.0,-880476.0,17210000.0,6.840000152587892,117716402.62603763,1217487.0
4959,2019-12-31,ISTR,2148916000.0,241976000.0,-1000.0,11230000.0,23.666751861572266,265777623.40545654,0.0
4960,2020-03-31,ISTR,2199369000.0,233272000.0,-6659000.0,10940000.0,12.59268569946289,137763981.55212402,0.0
4961,2020-06-30,ISTR,2359363000.0,236706000.0,-1184000.0,10840000.0,14.36980152130127,155768648.49090576,0.0
4962,2020-09-30,ISTR,2323245000.0,237267000.0,-2948000.0,10630000.0,12.755202293395994,135587800.3787994,0.0
4963,2019-12-31,ITGR,2353093000.0,1152488000.0,-322000.0,32700000.000000004,80.43000030517578,2630061009.9792485,20684000.0
4964,2020-04-03,ITGR,2398027000.0,1164201000.0,-2664000.0,32830000.0,51.849998474121094,1702235449.9053955,47004000.0
4965,2020-07-03,ITGR,2523455000.0,1181401000.0,-115000.0,32840000.000000004,71.55000305175781,2349702100.219727,11214000.0
4966,2020-10-02,ITGR,2448995000.0,1232997000.0,-90000.0,32880000.000000004,57.7599983215332,1899148744.812012,14265000.0
4967,2019-12-31,ITI,102101000.0,62013000.0,-16000.0,40620000.0,4.989999771118164,202693790.70281982,-2099000.0
4968,2020-03-31,ITI,101957000.0,63127000.0,,40710000.0,3.2000000476837163,130272001.94120409,137000.0
4969,2020-06-30,ITI,114745000.0,74156000.0,,40750000.0,4.760000228881836,193970009.3269348,1180000.0
4970,2020-09-30,ITI,115088000.0,76046000.0,,41110000.0,4.099999904632568,168550996.0794449,921000.0
4971,2019-12-31,ITIC,263893000.0,191362000.0,-8000.0,1887000.0,157.50881958007812,297219142.5476074,14553000.0
4972,2020-03-31,ITIC,254118000.0,183647000.0,,1891000.0,127.13973236083984,240421233.89434814,-8531000.0
4973,2020-06-30,ITIC,279908000.0,198465000.0,,1892000.0,120.93402099609376,228807167.7246094,17922000.0
4974,2020-09-30,ITIC,289745000.0,212927000.0,,1892000.0,130.05999755859378,246073515.38085943,18857000.0
4975,2019-12-31,ITRI,2707841000.0,776538000.0,-664000.0,39940000.0,83.94999694824219,3352962878.112793,28402000.0
4976,2020-03-31,ITRI,3071747000.0,770740000.0,-664000.0,40180000.0,55.83000183105469,2243249473.5717773,26596000.0
4977,2020-06-30,ITRI,3012142000.0,777799000.0,,40230000.0,66.25,2665237500.0,8391000.0
4978,2020-09-30,ITRI,3015924000.0,771896000.0,,40360000.0,60.7400016784668,2451466467.74292,17380000.0
4979,2020-06-30,ITRM,31687000.0,-48789000.0,,17850000.0,1.190000057220459,21241501.021385193,-8253000.0
4980,2020-09-30,ITRM,26270000.0,-55903000.0,,21240000.0,1.0499999523162842,22301998.987197876,-6335000.0
4981,2019-12-31,ITRN,339235000.0,129330000.0,-2500000.0,20810000.0,24.71859359741211,514393932.762146,9793000.0
4982,2019-12-31,ITT,4107700000.0,2074900000.0,-3100000.0,87800000.0,73.19187927246094,6426247000.12207,97000000.0
4983,2020-03-31,ITT,4276600000.0,2012400000.0,-83400000.0,86300000.0,45.0966796875,3891843457.03125,84900000.0
4984,2020-06-30,ITT,4151300000.0,2051800000.0,-300000.0,86300000.0,58.58126831054688,5055563455.200196,62300000.0
4985,2020-09-30,ITT,4176400000.0,2020900000.0,-200000.0,86400000.0,59.04999923706055,5101919934.082031,88500000.0
4986,2019-12-28,IVAC,126322000.0,95793000.0,-108000.0,23350000.0,6.9099998474121085,161348496.43707272,7290000.0
4987,2019-12-31,IVC,852126000.0,308516000.0,-34000.0,33660000.0,8.989069938659668,302572094.1352844,5116000.0
4988,2020-03-31,IVC,869034000.0,304512000.0,-773000.0,34460000.0,7.415208339691162,255528079.38575745,1250000.0
4989,2020-06-30,IVC,886140000.0,302146000.0,-920000.0,34420000.0,6.369999885559082,219255396.0609436,-1721000.0
4990,2020-09-30,IVC,943851000.0,330489000.0,-9000.0,34420000.0,7.519999980926514,258838399.3434906,5830000.0
4991,2019-12-31,IVR,22346545000.0,2368575000.0,-172000.0,144260000.0,14.38157558441162,2074686093.8072202,0.0
4992,2020-03-31,IVR,9777247000.0,847057000.0,-172000.0,164970000.0,3.2786078453063965,540871936.2401962,0.0
4993,2020-06-30,IVR,1949472000.0,594468000.0,-172000.0,181330000.0,3.653518915176392,662492584.8889352,0.0
4994,2020-09-30,IVR,6475995000.0,647816000.0,,181380000.0,2.661607265472412,482762325.8113861,0.0
4995,2019-12-31,IVZ,39420300000.0,9852000000.0,-14400000.0,453300000.0,16.913225173950195,7666764971.351624,452000000.0
4996,2020-03-31,IVZ,37010700000.0,9488800000.0,-31500000.0,458900000.0,8.683780670166017,3984986949.5391855,392500000.0
4997,2020-06-30,IVZ,35579100000.0,9591500000.0,-3400000.0,459170000.0,10.50271701812744,4822532573.213576,188800000.0
4998,2020-09-30,IVZ,36037500000.0,9923500000.0,-5800000.0,459340000.0,11.29082489013672,5186327505.035401,342000000.0
4999,2019-12-31,IX,12842958000000.0,3008410000000.0,-13285000000.0,254900000.0,80.95684051513672,20635898647.30835,93160000000.0
5000,2020-03-31,IX,13067528000000.0,2993608000000.0,-32435000000.0,250890000.0,59.099998474121094,14827598617.172241,75801000000.0
5001,2020-06-30,IX,13092507000000.0,2935174000000.0,-10088000000.0,249540000.0,61.599998474121094,15371663619.232178,65854000000.0
5002,2020-09-30,IX,13168070000000.0,2979684000000.0,-1155000000.0,249540000.0,62.56999969482422,15613717723.846436,98201000000.0
5003,2019-12-27,J,12200559000.0,6004425000.0,-24334000.0,133000000.0,88.75820922851562,11804841827.392578,209881000.0
5004,2020-03-27,J,13134613000.0,5561783000.0,-286230000.0,129980000.0,74.37529754638672,9667301175.079346,223683000.0
5005,2020-06-26,J,12611766000.0,5835813000.0,-2913000.0,130180000.0,82.14566802978516,10693723064.117432,200203000.0
5006,2020-10-02,J,12354353000.0,5815712000.0,-51568000.0,129750000.0,94.23999786376952,12227639722.824095,324073000.0
5007,2020-01-19,JACK,1690313000.0,-841153000.0,-158684000.0,22610000.0,80.81256866455078,1827172177.5054932,20005000.0
5008,2020-04-12,JACK,1861253000.0,-876926000.0,-1334000.0,22670000.0,43.07524108886719,976515715.4846191,32715000.0
5009,2020-07-05,JACK,1886700000.0,-826957000.0,-1504000.0,22670000.0,75.41400909423828,1709635586.1663818,59106000.0
5010,2020-09-27,JACK,1906494000.0,-793361000.0,-1504000.0,22720000.0,80.77999877929688,1835321572.265625,65412000.0
5011,2019-12-31,JAKK,365222000.0,2940000.0,-172000.0,3521000.0,10.300000190734863,36266300.67157745,-1088000.0
5012,2020-03-31,JAKK,276913000.0,-10959000.0,-172000.0,3555000.0,3.5,12442500.0,-15986000.0
5013,2020-06-30,JAKK,300420000.0,-24281000.0,-2000.0,4240000.0,8.199999809265138,34767999.19128419,-7894000.0
5014,2020-09-30,JAKK,407591000.0,10719000.0,,4417000.0,3.799999952316284,16784599.789381027,37658000.0
5015,2019-12-31,JAZZ,5538897000.0,3110981000.0,-111174000.0,56140000.0,149.27999877929688,8380579131.469727,116145000.0
5016,2020-03-31,JAZZ,5215295000.0,2808500000.0,-152600000.0,55370000.0,99.73999786376952,5522603681.716918,148715000.0
5017,2020-06-30,JAZZ,6066501000.0,3141805000.0,-8600000.0,55460000.0,110.33999633789062,6119456196.899414,201126000.0
5018,2020-09-30,JAZZ,6291958000.0,3377201000.0,-1097000.0,55590000.0,142.58999633789062,7926577896.42334,206207000.0
5019,2020-03-31,JBHT,5380042000.0,2282418000.0,-78820000.0,105460000.0,91.59532165527344,9659642621.765137,154741000.0
5020,2020-06-30,JBHT,5553632000.0,2390843000.0,-788000.0,105510000.0,119.8360824584961,12643905060.195923,175183000.0
5021,2020-09-30,JBHT,5779062000.0,2487424000.0,-14975000.0,105680000.0,126.10905456542969,13327204886.47461,175503000.0
5022,2020-12-31,JBHT,5947205000.0,2600138000.0,,105650000.0,136.64999389648438,14437071855.163574,207691000.0
5023,2020-02-29,JBL,13139678000.0,1746831000.0,-75963000.0,151410000.0,33.467784881591804,5067357308.921815,137051000.0
5024,2020-05-31,JBL,13390876000.0,1632302000.0,-20915000.0,150570000.0,30.84149169921875,4643803405.151367,153925000.0
5025,2020-08-31,JBL,14397416000.0,1811384000.0,-25053000.0,150330000.0,34.07469940185547,5122449561.080933,229796000.0
5026,2020-11-30,JBL,15269478000.0,1979371000.0,-71610000.0,150470000.0,38.220001220703125,5750963583.679199,320077000.0
5027,2019-12-31,JBLU,11918000000.0,4799000000.0,-161000000.0,282000000.0,18.71999931335449,5279039806.365966,227000000.0
5028,2020-03-31,JBLU,12340000000.0,4366000000.0,-166000000.0,269710000.0,8.949999809265137,2413904448.5569,-132000000.0
5029,2020-06-30,JBLU,14027000000.0,4094000000.0,-1000000.0,272430000.0,10.899999618530273,2969486896.0762024,-714000000.0
5030,2020-09-30,JBLU,13433000000.0,3717000000.0,,272480000.0,11.329999923706055,3087198379.211426,-628000000.0
5031,2019-12-26,JBSS,399703000.0,228916000.0,-761000.0,11420000.0,88.09757232666016,1006074275.970459,23625000.0
5032,2020-03-26,JBSS,430694000.0,243268000.0,-73000.0,11420000.0,74.00580596923828,845146304.1687012,18523000.0
5033,2020-06-25,JBSS,407457000.0,238238000.0,,11420000.0,80.35643768310547,917670518.3410645,14476000.0
5034,2020-09-24,JBSS,396758000.0,223299000.0,,11420000.0,73.80000305175781,842796034.8510742,17811000.0
5035,2019-12-31,JCI,42513000000.0,19329000000.0,-671000000.0,764050000.0,39.80636596679688,30414053916.931156,380000000.0
5036,2020-03-31,JCI,40402000000.0,18084000000.0,-796000000.0,743860000.0,26.588075637817386,19777805943.946842,370000000.0
5037,2020-06-30,JCI,41278000000.0,17805000000.0,-33000000.0,744050000.0,33.92313003540039,25240504902.83966,498000000.0
5038,2020-09-30,JCI,40815000000.0,17447000000.0,-704000000.0,753910000.0,40.849998474121094,30797222349.624634,882000000.0
5039,2019-12-31,JCS,59150712.0,47392282.0,-108786.0,9253000.0,6.1226558685302725,56652934.75151061,1188126.0
5040,2020-03-31,JCS,56838766.0,48962702.0,-108786.0,9347000.0,4.443201541900635,41530604.81214523,-1223743.0
5041,2020-06-30,JCS,57350863.0,46964179.0,-10139.0,9352000.0,5.070000171661377,47414641.6053772,-1251839.0
5042,2020-09-30,JCS,55716996.0,47242031.0,-235296.0,9313000.0,3.829999923706055,35668789.289474495,377336.0
5043,2020-02-29,JCTCF,17840080.0,16382936.0,-3867046.0,3481000.0,7.010000228881836,24401810.79673767,-163020.0
5044,2020-05-31,JCTCF,21732290.0,17779909.0,,3481000.0,5.949999809265138,20711949.336051945,1913582.0
5045,2020-08-31,JCTCF,23277961.0,19348345.0,,3481000.0,7.550000190734862,26281550.663948055,2118447.0
5046,2020-11-30,JCTCF,23449883.0,19836872.0,,3481000.0,8.899999618530273,30980898.67210388,623783.0
5047,2019-12-31,JD,259723704000.0,81855970000.0,-311776000.0,1469000000.0,35.22999954223633,51752869327.545166,-284865000.0
5048,2020-03-31,JD,265695742000.0,84289867000.0,-311776000.0,1463000000.0,40.5,59251500000.0,2320449000.0
5049,2020-06-30,JD,352480435000.0,136345754000.0,,1539000000.0,60.18000030517578,92617020469.66553,4848489000.0
5050,2020-09-30,JD,374300209000.0,150558471000.0,,1550000000.0,77.61000061035156,120295500946.04492,4039367000.0
5051,2020-02-29,JEF,51778123000.0,9348955000.0,-310187000.0,277110000.0,20.04677391052246,5555161518.344879,170575000.0
5052,2020-05-31,JEF,50283215000.0,9326554000.0,-185066000.0,267110000.0,14.698343276977539,3926074472.7134705,101585000.0
5053,2020-08-31,JEF,51773988000.0,9410665000.0,-128216000.0,259250000.0,17.427614212036133,4518108984.470367,421303000.0
5054,2020-11-30,JEF,,9410665000.0,,249750000.0,22.729999542236328,5676817385.673523,435212000.0
5055,2019-12-31,JELD,3381332000.0,812087000.0,-509000.0,100670000.0,23.40999984741211,2356684684.638977,39329000.0
5056,2020-03-28,JELD,3406578000.0,753768000.0,-5706000.0,100490000.0,10.399999618530273,1045095961.6661072,19148000.0
5057,2020-06-27,JELD,3698881000.0,830602000.0,-226000.0,100550000.0,15.84000015258789,1592712015.3427124,77571000.0
5058,2020-09-26,JELD,3853065000.0,893310000.0,,100660000.0,22.299999237060547,2244717923.2025146,90347000.0
5059,2019-12-31,JHG,7621700000.0,4886500000.0,-12700000.0,183430000.0,22.470184326171875,4121705910.949707,146200000.0
5060,2020-03-31,JHG,6643900000.0,4375000000.0,-71000000.0,184910000.0,14.274049758911133,2639414540.9202576,154900000.0
5061,2020-06-30,JHG,6725200000.0,4410800000.0,-27900000.0,183850000.0,20.515810012817386,3771831670.8564763,134400000.0
5062,2020-09-30,JHG,6427100000.0,4515500000.0,-52900000.0,181410000.0,21.424823760986328,3886677278.48053,156500000.0
5063,2020-02-01,JILL,633988000.0,38565000.0,-102000.0,8858000.0,5.949999809265138,52705098.31047059,-659000.0
5064,2020-05-02,JILL,618300000.0,-31165000.0,-137000.0,8955000.0,2.1700000762939453,19432350.68321228,-37743000.0
5065,2020-08-01,JILL,574650000.0,-49597000.0,-14000.0,8960000.0,2.759999990463257,24729599.91455078,-23119000.0
5066,2020-10-31,JILL,537330000.0,-70480000.0,-4000.0,9620000.0,3.4449999332427983,33140899.35779572,-10419000.0
5067,2019-12-28,JJSF,1096106000.0,842520000.0,-8972000.0,18900000.0,183.45835876464844,3467362980.6518555,21739000.0
5068,2020-03-28,JJSF,1077937000.0,833068000.0,-8972000.0,18890000.0,122.91461944580078,2321857161.3311768,10982000.0
5069,2020-06-27,JJSF,1057286000.0,810600000.0,,18890000.0,124.00431060791016,2342441427.383423,-14348000.0
5070,2020-09-26,JJSF,1056553000.0,809498000.0,,18920000.0,130.3800048828125,2466789692.3828125,5244000.0
5071,2019-12-31,JKHY,2187439000.0,1486746000.0,-37617000.0,76710000.0,144.53994750976562,11087659373.474121,93704000.0
5072,2020-03-31,JKHY,2229419000.0,1513863000.0,-21042000.0,76610000.0,154.46546936035156,11833599607.696533,95136000.0
5073,2020-06-30,JKHY,2428474000.0,1549688000.0,-412000.0,76630000.0,183.54502868652344,14065055548.248291,73702000.0
5074,2020-09-30,JKHY,2335076000.0,1543750000.0,-71378000.0,76300000.0,162.58999633789062,12405616720.581055,117588000.0
5075,2019-12-31,JLL,13672600000.0,5118100000.0,-13600000.0,51550000.0,174.08999633789062,8974339311.218262,436700000.0
5076,2020-03-31,JLL,13900800000.0,4947000000.0,-25000000.0,51620000.0,100.9800033569336,5212587773.284912,78700000.0
5077,2020-06-30,JLL,12810500000.0,5026200000.0,-25000000.0,51640000.0,103.45999908447266,5342674352.722168,39000000.0
5078,2020-09-30,JLL,13902100000.0,5203700000.0,-25000000.0,51540000.0,95.66000366210938,4930316588.745117,188400000.0
5079,2020-09-30,JMIA,195604000.0,78793000.0,,81080000.0,7.989999771118164,647829181.4422607,-27955000.0
5080,2019-12-29,JNJ,157728000000.0,59471000000.0,-426000000.0,2633000000.0,142.43736267089844,375037575912.4756,4089000000.0
5081,2020-03-29,JNJ,155017000000.0,61294000000.0,-1711000000.0,2632000000.0,131.220947265625,345373533203.125,5934000000.0
5082,2020-06-28,JNJ,158380000000.0,62978000000.0,-706000000.0,2632000000.0,138.12069702148438,363533674560.5469,4168000000.0
5083,2020-09-27,JNJ,170693000000.0,64473000000.0,-483000000.0,2632000000.0,147.11000061035156,387193521606.4453,5966000000.0
5084,2019-12-31,JNPR,8837700000.0,4610600000.0,-200000000.0,335900000.0,23.99650573730469,8060426277.1606455,194900000.0
5085,2020-03-31,JNPR,8609500000.0,4390700000.0,-203200000.0,331000000.0,18.82085609436035,6229703367.233276,48300000.0
5086,2020-06-30,JNPR,8741500000.0,4464300000.0,-2100000.0,331700000.0,22.66997718811035,7519631433.296204,95300000.0
5087,2020-09-30,JNPR,8694700000.0,4560800000.0,-100400000.0,329300000.0,21.5,7079950000.0,126300000.0
5088,2019-12-27,JOUT,486123000.0,330239000.0,-460000.0,10070000.0,75.25170135498047,757784632.6446533,6719000.0
5089,2020-03-27,JOUT,504304000.0,347102000.0,,10080000.0,58.87478256225586,593457808.2275391,31712000.0
5090,2020-06-26,JOUT,517609000.0,361534000.0,,10080000.0,85.7780990600586,864643238.5253906,12689000.0
5091,2020-10-02,JOUT,546026000.0,378100000.0,,10080000.0,85.97853088378906,866663591.3085938,19950000.0
5092,2020-03-31,JPM,3139431000000.0,231199000000.0,-6517000000.0,3047000000.0,87.43286895751953,266407951713.562,0.0
5093,2020-06-30,JPM,3213115000000.0,234403000000.0,,3048000000.0,92.29582977294922,281317689147.9492,0.0
5094,2020-09-30,JPM,3246076000000.0,241050000000.0,,3048000000.0,95.3848876953125,290733137695.3125,0.0
5095,2020-12-31,JPM,3386071000000.0,249291000000.0,,3049000000.0,126.16142272949219,384666177902.2217,0.0
5096,2019-12-31,JRVR,5024405000.0,778581000.0,-363000.0,30420000.0,40.27986526489258,1225313501.3580322,32396000.0
5097,2020-03-31,JRVR,4996810000.0,720317000.0,-2038000.0,30520000.0,35.74280166625977,1090870306.8542483,-38342000.0
5098,2020-06-30,JRVR,5009201000.0,795711000.0,-25000.0,30550000.0,44.72335815429688,1366298591.6137698,44457000.0
5099,2020-09-30,JRVR,4984353000.0,821406000.0,-123000.0,30610000.0,44.52999877929688,1363063262.6342776,32937000.0
5100,2020-02-01,JWN,9737000000.0,979000000.0,-8000000.0,155600000.0,37.04195785522461,5763728642.272949,331000000.0
5101,2020-05-02,JWN,9969000000.0,397000000.0,-8000000.0,157000000.0,17.860000610351562,2804020095.8251953,-445000000.0
5102,2020-08-01,JWN,9535000000.0,174000000.0,,157100000.0,14.1899995803833,2229248934.0782166,-370000000.0
5103,2020-10-31,JWN,9811000000.0,252000000.0,,157700000.0,12.18000030517578,1920786048.1262205,106000000.0
5104,2019-12-31,JYNT,43705667.0,5720400.0,-1.0,13880000.0,16.139999389648438,224023191.5283203,1340557.0
5105,2020-03-31,JYNT,46414121.0,6922864.0,-3774.0,13930000.0,10.850000381469727,151140505.3138733,754543.0
5106,2020-06-30,JYNT,49608067.0,7501551.0,-488.0,14030000.0,15.270000457763672,214238106.42242432,203978.0
5107,2020-09-30,JYNT,52052811.0,9420993.0,-488.0,14060000.0,17.389999389648438,244503391.41845703,1705356.0
5108,2019-12-28,KAI,939387000.0,425695000.0,-21000.0,11410000.0,105.06910705566406,1198838511.505127,23962000.0
5109,2020-03-28,KAI,909048000.0,422774000.0,-2318000.0,11470000.0,74.59759521484375,855634417.1142578,19623000.0
5110,2020-06-27,KAI,915292000.0,438721000.0,-278000.0,11500000.0,96.7652816772461,1112800739.28833,18546000.0
5111,2020-09-26,KAI,913891000.0,460941000.0,-278000.0,11510000.0,111.99055480957031,1289011285.8581543,21773000.0
5112,2019-12-31,KALU,1526200000.0,733900000.0,-3600000.0,15870000.0,106.99949645996094,1698082008.81958,34100000.0
5113,2020-03-31,KALU,1553100000.0,721100000.0,-16800000.0,15790000.0,67.29558563232422,1062597297.1343994,44400000.0
5114,2020-06-30,KALU,1848400000.0,718800000.0,,15810000.0,72.16645050048828,1140951582.4127197,15400000.0
5115,2020-09-30,KALU,1847000000.0,719300000.0,,15810000.0,53.02562713623047,838335165.0238037,12200000.0
5116,2020-01-31,KALV,102935000.0,89747000.0,-79000.0,17850000.0,15.300000190734865,273105003.40461737,-12724000.0
5117,2020-04-30,KALV,92529000.0,83752000.0,,17850000.0,10.90999984741211,194743497.27630615,-8957000.0
5118,2020-07-31,KALV,83902000.0,74435000.0,,17880000.0,9.829999923706056,175760398.6358643,-14443000.0
5119,2020-10-31,KALV,75448000.0,64980000.0,,17920000.0,16.860000610351562,302131210.9375,-12781000.0
5120,2019-12-31,KAMN,1418943000.0,823202000.0,-18054000.0,27840000.0,64.97057342529297,1808780764.1601562,37177000.0
5121,2020-04-03,KAMN,1577561000.0,797229000.0,-14072000.0,27620000.0,34.996353149414055,966599273.9868162,22276000.0
5122,2020-07-03,KAMN,1560084000.0,803396000.0,-96000.0,27660000.0,40.67852783203125,1125168079.8339844,17050000.0
5123,2020-10-02,KAMN,1411910000.0,770678000.0,-37000.0,27670000.0,40.27999877929688,1114547566.2231448,25714000.0
5124,2019-12-31,KAR,6581200000.0,1650200000.0,-300000.0,128830000.0,21.498443603515625,2769644489.440918,61600000.0
5125,2020-03-31,KAR,5999700000.0,1571800000.0,-3400000.0,129160000.0,12.0,1549920000.0,42200000.0
5126,2020-06-30,KAR,6494000000.0,1554500000.0,-300000.0,129230000.0,13.760000228881836,1778204829.5783997,18700000.0
5127,2020-09-30,KAR,6909900000.0,1607000000.0,-200000.0,129250000.0,14.399999618530273,1861199950.6950378,84100000.0
5128,2019-12-31,KBAL,382679000.0,232589000.0,-1266000.0,36880000.0,20.13374137878418,742532382.0495605,15887000.0
5129,2020-03-31,KBAL,381442000.0,238250000.0,-1872000.0,36820000.0,11.716634750366213,431406491.50848395,15145000.0
5130,2020-06-30,KBAL,386267000.0,244796000.0,-406000.0,36910000.0,11.461941719055176,423060268.85032654,13161000.0
5131,2020-09-30,KBAL,377723000.0,247693000.0,-236000.0,36970000.0,10.539999961853027,389663798.5897064,11427000.0
5132,2020-02-29,KBH,5052834000.0,2443104000.0,-6219000.0,97770000.0,33.912681579589844,3315642878.036499,71680000.0
5133,2020-05-31,KBH,5042002000.0,2490354000.0,-3284000.0,97840000.0,33.51295852661133,3278907862.2436523,70272000.0
5134,2020-08-31,KBH,5177427000.0,2565308000.0,-3284000.0,97860000.0,35.58349227905273,3482200554.4281,105495000.0
5135,2019-12-31,KBR,5364000000.0,1843000000.0,-4000000.0,141820000.0,30.068294525146484,4264285529.5562744,71000000.0
5136,2020-03-31,KBR,5104000000.0,1630000000.0,-4000000.0,142290000.0,20.510700225830078,2918467535.133362,89000000.0
5137,2020-06-30,KBR,5010000000.0,1615000000.0,,142350000.0,22.457807540893555,3196868903.4461975,69000000.0
5138,2020-09-30,KBR,5308000000.0,1688000000.0,,142530000.0,22.36000061035156,3186970886.9934077,83000000.0
5139,2020-09-30,KC,11918778000.0,8348481000.0,,218020000.0,29.53000068664551,6438130749.702455,-242832000.0
5140,2019-12-31,KE,757965000.0,376838000.0,-3018000.0,25200000.0,17.549999237060547,442259980.7739258,10487000.0
5141,2020-03-31,KE,758250000.0,375388000.0,-2686000.0,24990000.0,10.920000076293944,272890801.90658563,11674000.0
5142,2020-06-30,KE,774829000.0,379365000.0,-771000.0,24990000.0,13.539999961853027,338364599.04670715,8969000.0
5143,2020-09-30,KE,780374000.0,400712000.0,-771000.0,25140000.0,11.5600004196167,290618410.5491638,18016000.0
5144,2019-12-29,KELYA,2480600000.0,1264500000.0,-200000.0,39100000.0,22.213653564453125,868553854.3701172,28800000.0
5145,2020-03-29,KELYA,2261800000.0,1100100000.0,-1100000.0,39300000.0,12.5600004196167,493608016.4909363,12500000.0
5146,2020-06-28,KELYA,2318700000.0,1145600000.0,-100000.0,39300000.0,15.380000114440918,604434004.4975281,10900000.0
5147,2020-09-27,KELYA,2391700000.0,1166100000.0,-100000.0,39300000.0,16.889999389648438,663776976.0131836,7500000.0
5148,2019-12-29,KELYB,2480600000.0,1264500000.0,-200000.0,39100000.0,21.68391227722168,847840970.0393677,28800000.0
5149,2020-03-29,KELYB,2261800000.0,1100100000.0,-1100000.0,39300000.0,11.34000015258789,445662005.9967041,12500000.0
5150,2020-06-28,KELYB,2318700000.0,1145600000.0,-100000.0,39300000.0,14.75,579675000.0,10900000.0
5151,2020-09-27,KELYB,2391700000.0,1166100000.0,-100000.0,39300000.0,16.84000015258789,661812005.9967041,7500000.0
5152,2019-12-31,KEX,6079097000.0,3368623000.0,-3165000.0,59960000.0,89.52999877929688,5368218726.806641,18546000.0
5153,2020-03-31,KEX,6137577000.0,3121482000.0,-3165000.0,60000000.0,43.47000122070313,2608200073.242188,54893000.0
5154,2020-06-30,KEX,6017011000.0,3048880000.0,-26000.0,60040000.0,53.56000137329102,3215742482.452393,35908000.0
5155,2020-09-30,KEX,5981120000.0,3075263000.0,-2000.0,60040000.0,36.16999816894531,2171646690.0634766,31381000.0
5156,2020-03-31,KEY,156197000000.0,15511000000.0,-152000000.0,975320000.0,10.060218811035156,9811932610.778809,0.0
5157,2020-06-30,KEY,171192000000.0,15642000000.0,-1000000.0,975950000.0,12.003547668457033,11714862347.030642,0.0
5158,2020-09-30,KEY,170540000000.0,15822000000.0,,976200000.0,11.93000030517578,11646066297.912596,0.0
5159,2020-12-31,KEY,170336000000.0,16081000000.0,,975770000.0,16.40999984741211,16012385551.109314,0.0
5160,2020-01-31,KEYS,6841000000.0,3127000000.0,-125000000.0,187800000.0,92.98999786376952,17463521598.815914,183000000.0
5161,2020-04-30,KEYS,6757000000.0,3085000000.0,-121000000.0,186500000.0,96.7699966430664,18047604373.931885,112000000.0
5162,2020-07-31,KEYS,7161000000.0,3354000000.0,-2000000.0,187500000.0,99.88999938964844,18729374885.559082,200000000.0
5163,2020-10-31,KEYS,7218000000.0,3297000000.0,-216000000.0,185300000.0,104.73999786376952,19408321604.15649,278000000.0
5164,2019-12-31,KFFB,328776000.0,65809000.0,-161000.0,8288000.0,7.291426181793213,60431340.19470215,0.0
5165,2020-03-31,KFFB,330980000.0,65569000.0,-163000.0,8262000.0,5.7187652587890625,47248438.568115234,0.0
5166,2020-06-30,KFFB,321136000.0,51911000.0,-67000.0,8252000.000000001,6.5341362953186035,53919692.70896912,0.0
5167,2020-09-30,KFFB,327684000.0,51829000.0,-49000.0,8244000.0,6.167381286621094,50843891.3269043,0.0
5168,2019-12-31,KFRC,381125000.0,167263000.0,-32506000.0,22920000.0,38.983985900878906,893512956.8481445,19332000.0
5169,2020-03-31,KFRC,405488000.0,153399000.0,-19470000.0,22240000.0,25.26449584960937,561882387.6953124,13790000.0
5170,2020-06-30,KFRC,438833000.0,152476000.0,-10123000.0,21940000.0,29.07964515686035,638007414.7415161,16210000.0
5171,2020-09-30,KFRC,478226000.0,170206000.0,-30000.0,21960000.0,32.169998168945305,706453159.790039,27194000.0
5172,2019-12-31,KFS,399623000.0,874000.0,-83000.0,21870000.0,1.8600000143051147,40678200.31285286,0.0
5173,2020-03-31,KFS,395089000.0,12457000.0,-83000.0,22210000.0,1.9800000190734863,43975800.42362213,-777000.0
5174,2020-06-30,KFS,394611000.0,9948000.0,,22210000.0,2.240000009536743,49750400.211811066,518000.0
5175,2020-09-30,KFS,394332000.0,5710000.0,,22210000.0,2.9500000476837163,65519501.059055336,821000.0
5176,2020-01-31,KFY,2739649000.0,1275100000.0,-6263000.0,55260000.0,40.52183532714844,2239236620.1782227,47959000.0
5177,2020-04-30,KFY,2743828000.0,1221381000.0,-24522000.0,54450000.0,28.62635803222656,1558705194.854736,60710000.0
5178,2020-07-31,KFY,2618103000.0,1215658000.0,-4442000.0,54870000.0,28.001161575317386,1536423735.637665,-17886000.0
5179,2020-10-31,KFY,2692642000.0,1219972000.0,-22878000.0,54150000.0,30.68000030517578,1661322016.5252686,48989000.0
5180,2019-12-31,KIDS,194564000.0,142361000.0,-187000.0,16719999.999999998,46.9900016784668,785672828.0639647,-2294000.0
5181,2020-03-31,KIDS,174199000.0,139267000.0,-187000.0,16880000.0,39.63999938964844,669123189.6972656,-4417000.0
5182,2020-06-30,KIDS,328491000.0,242462000.0,,19540000.0,43.7599983215332,855070367.2027588,-6707000.0
5183,2020-09-30,KIDS,308004000.0,239436000.0,,19550000.0,45.91999816894531,897735964.2028809,-1198000.0
