,endDate,totalAssets,ticker
7884,2019-12-31,133061140.0,SAMA
7885,2020-09-30,192819000.0,MCF
7886,2020-06-30,195531000.0,MCF
7887,2020-03-31,232799000.0,MCF
7888,2019-12-31,353826000.0,MCF
7889,2020-09-30,26460000000.0,MGA
7890,2020-06-30,24280000000.0,MGA
7891,2020-03-31,25331000000.0,MGA
7892,2019-12-31,25790000000.0,MGA
7893,2020-09-30,262556000.0,KRON
7894,2020-06-30,120534000.0,KRON
7895,2020-03-31,120534000.0,KRON
7896,2019-09-30,,KRON
7897,2020-09-30,2111043000.0,EXEL
7898,2020-06-30,2046548000.0,EXEL
7899,2020-03-31,1955604000.0,EXEL
7900,2019-12-31,1885670000.0,EXEL
7901,2020-09-30,1917523000.0,OPRT
7902,2020-06-30,1974622000.0,OPRT
7903,2020-03-31,2117320000.0,OPRT
7904,2019-12-31,2201874000.0,OPRT
7905,2020-09-30,770631000.0,VSEC
7906,2020-06-30,787562000.0,VSEC
7907,2020-03-31,811409000.0,VSEC
7908,2019-12-31,845864000.0,VSEC
7909,2020-09-30,8243546.0,HYRE
7910,2020-06-30,8409033.0,HYRE
7911,2020-03-31,8502190.0,HYRE
7912,2019-12-31,11379288.0,HYRE
7913,2020-09-30,1835543000.0,HLI
7914,2020-06-30,1698683000.0,HLI
7915,2020-03-31,1677003000.0,HLI
7916,2019-12-31,1538630000.0,HLI
7917,2020-09-30,374380000.0,MGNX
7918,2020-06-30,327592000.0,MGNX
7919,2020-03-31,265413000.0,MGNX
7920,2019-12-31,312501000.0,MGNX
7921,2020-07-31,299314000.0,HURC
7922,2020-04-30,291375000.0,HURC
7923,2020-01-31,300990000.0,HURC
7924,2019-10-31,301065000.0,HURC
7925,2020-09-30,123058000.0,RIGL
7926,2020-06-30,138035000.0,RIGL
7927,2020-03-31,143363000.0,RIGL
7928,2019-12-31,147569000.0,RIGL
7929,2020-09-30,1013287000.0,FIVN
7930,2020-06-30,993303000.0,FIVN
7931,2020-03-31,503659000.0,FIVN
7932,2019-12-31,482380000.0,FIVN
7933,2020-09-26,8159684000.0,HBI
7934,2020-06-27,8112960000.0,HBI
7935,2020-03-28,7943259000.0,HBI
7936,2019-12-28,7353986000.0,HBI
7937,2020-09-30,763249000.0,RDFN
7938,2020-06-30,715340000.0,RDFN
7939,2020-03-31,594834000.0,RDFN
7940,2019-12-31,596213000.0,RDFN
7941,2020-09-05,453607000.0,HCCI
7942,2020-06-13,452792000.0,HCCI
7943,2020-03-21,466658000.0,HCCI
7944,2019-12-28,471314000.0,HCCI
7945,2020-09-30,40170019000.0,MKL
7946,2020-06-30,39067626000.0,MKL
7947,2020-03-31,36048787000.0,MKL
7948,2019-12-31,37473815000.0,MKL
7949,2020-06-30,93310000.0,HNNA
7950,2020-03-31,91904000.0,HNNA
7951,2019-12-31,108660000.0,HNNA
7952,2019-09-30,110208000.0,HNNA
7953,2020-09-30,299243000000.0,GOOGL
7954,2020-06-30,278492000000.0,GOOGL
7955,2020-03-31,273403000000.0,GOOGL
7956,2019-12-31,275909000000.0,GOOGL
7957,2020-10-03,816051000.0,SONO
7958,2020-06-27,644628000.0,SONO
7959,2020-03-28,639175000.0,SONO
7960,2019-12-28,873929000.0,SONO
7961,2020-09-30,7048000000.0,RLGY
7962,2020-06-30,7433000000.0,RLGY
7963,2020-03-31,7461000000.0,RLGY
7964,2019-12-31,7543000000.0,RLGY
7965,2020-09-30,108797000.0,MIST
7966,2020-06-30,93139000.0,MIST
7967,2020-03-31,105156000.0,MIST
7968,2019-12-31,123428000.0,MIST
7969,2020-09-30,1653337000.0,ARCH
7970,2020-06-30,1802389000.0,ARCH
7971,2020-03-31,1857506000.0,ARCH
7972,2019-12-31,1867756000.0,ARCH
7973,2020-09-30,67222000000.0,SRE
7974,2020-06-30,68385000000.0,SRE
7975,2020-03-31,68293000000.0,SRE
7976,2019-12-31,65665000000.0,SRE
7977,2020-09-27,306804000.0,PBPB
7978,2020-06-28,327272000.0,PBPB
7979,2020-03-29,351069000.0,PBPB
7980,2019-12-29,332879000.0,PBPB
7981,2020-06-30,7405388000.0,CMCM
7982,2020-03-31,6917224000.0,CMCM
7983,2019-12-31,7011744000.0,CMCM
7984,2019-09-30,7849263000.0,CMCM
7985,2020-09-30,4894000000.0,WH
7986,2020-06-30,4848000000.0,WH
7987,2020-03-31,5158000000.0,WH
7988,2019-12-31,4533000000.0,WH
7989,2020-09-30,22882000000.0,EMR
7990,2020-06-30,21730000000.0,EMR
7991,2020-03-31,21711000000.0,EMR
7992,2019-12-31,21101000000.0,EMR
7993,2020-09-30,1148942000.0,LARK
7994,2020-06-30,1118937000.0,LARK
7995,2020-03-31,989074000.0,LARK
7996,2019-12-31,998465000.0,LARK
7997,2020-09-30,31661575000.0,SPG
7998,2020-06-30,34026170000.0,SPG
7999,2020-03-31,34121114000.0,SPG
8000,2019-12-31,31231630000.0,SPG
8001,2020-09-30,1180786000.0,OIS
8002,2020-06-30,1246883000.0,OIS
8003,2020-03-31,1312010000.0,OIS
8004,2019-12-31,1727867000.0,OIS
8005,2020-09-30,241400000.0,RNGR
8006,2020-06-30,248100000.0,RNGR
8007,2020-03-31,296300000.0,RNGR
8008,2019-12-31,293500000.0,RNGR
8009,2020-09-30,6861237.0,REFR
8010,2020-06-30,7410243.0,REFR
8011,2020-03-31,7627481.0,REFR
8012,2019-12-31,8256133.0,REFR
8013,2020-06-30,17898000.0,MDGS
8014,2020-03-31,17898000.0,MDGS
8015,2019-12-31,13334000.0,MDGS
8016,2019-09-30,13334000.0,MDGS
8017,2020-06-30,3303524000.0,SY
8018,2020-03-31,3190741000.0,SY
8019,2019-12-31,3229954000.0,SY
8020,2019-09-30,3164673000.0,SY
8021,2020-06-30,13910159.0,CEI
8022,2020-03-31,9695218.0,CEI
8023,2019-12-31,5101015.0,CEI
8024,2019-09-30,31187717.0,CEI
8025,2020-09-30,2008387000.0,CGBD
8026,2020-06-30,1958634000.0,CGBD
8027,2020-03-31,2126826000.0,CGBD
8028,2019-12-31,2187533000.0,CGBD
8029,2020-09-30,430938000.0,SMTS
8030,2020-06-30,393683000.0,SMTS
8031,2020-03-31,399306000.0,SMTS
8032,2019-12-31,411447000.0,SMTS
8033,2020-07-31,91389617.0,UEC
8034,2020-04-30,93647447.0,UEC
8035,2020-01-31,96514311.0,UEC
8036,2019-10-31,96696496.0,UEC
8037,2020-09-30,1052128000.0,GPRK
8038,2020-06-30,1079344000.0,GPRK
8039,2020-03-31,1128154000.0,GPRK
8040,2019-12-31,852132000.0,GPRK
8041,2020-09-30,12414747000000.0,TAK
8042,2020-06-30,12613852000000.0,TAK
8043,2020-03-31,12821094000000.0,TAK
8044,2019-12-31,13031494000000.0,TAK
8045,2020-09-30,63736200000.0,EPD
8046,2020-06-30,61944500000.0,EPD
8047,2020-03-31,62265300000.0,EPD
8048,2019-12-31,61733200000.0,EPD
8049,2020-09-30,284102844000.0,KOF
8050,2020-06-30,271900128000.0,KOF
8051,2020-03-31,281624656000.0,KOF
8052,2019-12-31,257839000000.0,KOF
8053,2020-09-30,269115786.0,DHIL
8054,2020-06-30,259663739.0,DHIL
8055,2020-03-31,237241616.0,DHIL
8056,2019-12-31,272663950.0,DHIL
8057,2020-09-30,133335000.0,SYRS
8058,2020-06-30,147816000.0,SYRS
8059,2020-03-31,161400000.0,SYRS
8060,2019-12-31,149978000.0,SYRS
8061,2020-09-30,1255028000.0,EBMT
8062,2020-06-30,1248434000.0,EBMT
8063,2020-03-31,1158600000.0,EBMT
8064,2019-12-31,1054260000.0,EBMT
8065,2020-09-30,146281000000000.0,EC
8066,2020-06-30,147149803000000.0,EC
8067,2020-03-31,146534137000000.0,EC
8068,2019-12-31,135448018000000.0,EC
8069,2020-09-30,80927000000.0,GSK
8070,2020-06-30,84640000000.0,GSK
8071,2020-03-31,84382000000.0,GSK
8072,2019-12-31,79692000000.0,GSK
8073,2020-09-30,840286000.0,FBSS
8074,2020-06-30,825553000.0,FBSS
8075,2020-03-31,727494000.0,FBSS
8076,2019-12-31,722171000.0,FBSS
8077,2020-09-30,38477000000.0,HUM
8078,2020-06-30,38455000000.0,HUM
8079,2020-03-31,34633000000.0,HUM
8080,2019-12-31,29074000000.0,HUM
8081,2020-09-30,520218000.0,MBUU
8082,2020-06-30,477346000.0,MBUU
8083,2020-03-31,598664000.0,MBUU
8084,2019-12-31,474705000.0,MBUU
8085,2020-09-30,1549750000.0,BPRN
8086,2020-06-30,1593126000.0,BPRN
8087,2020-03-31,1424576000.0,BPRN
8088,2019-12-31,1454894000.0,BPRN
8089,2020-09-30,10106294000.0,EGBN
8090,2020-06-30,9799670000.0,EGBN
8091,2020-03-31,9992219000.0,EGBN
8092,2019-12-31,8988719000.0,EGBN
8093,2020-09-30,1069925000.0,LXU
8094,2020-06-30,1094665000.0,LXU
8095,2020-03-31,1110151000.0,LXU
8096,2019-12-31,1088489000.0,LXU
8097,2020-09-30,232898000000.0,CVS
8098,2020-06-30,235495000000.0,CVS
8099,2020-03-31,230639000000.0,CVS
8100,2019-12-31,222449000000.0,CVS
8101,2020-09-30,24000569.0,BKYI
8102,2020-06-30,5751997.0,BKYI
8103,2020-03-31,3019278.0,BKYI
8104,2019-12-31,2496698.0,BKYI
8105,2020-09-30,278792000.0,FLMN
8106,2020-06-30,280301000.0,FLMN
8107,2020-03-31,286961000.0,FLMN
8108,2019-12-31,290205000.0,FLMN
8109,2020-09-30,41144000.0,DRIO
8110,2020-06-30,17207000.0,DRIO
8111,2020-03-31,20034000.0,DRIO
8112,2019-12-31,24569000.0,DRIO
8113,2020-06-30,23063000.0,KZIA
8114,2020-03-31,23063000.0,KZIA
8115,2019-12-31,20499710.0,KZIA
8116,2019-09-30,20499710.0,KZIA
8117,2020-09-30,106028000.0,NSSC
8118,2020-06-30,105838000.0,NSSC
8119,2020-03-31,101740000.0,NSSC
8120,2019-12-31,101360000.0,NSSC
8121,2020-07-25,2646196000.0,PDCO
8122,2020-04-25,2715350000.0,PDCO
8123,2020-01-25,3513552000.0,PDCO
8124,2019-10-26,3435457000.0,PDCO
8125,2020-09-30,2104010000.0,ROKU
8126,2020-06-30,1846422000.0,ROKU
8127,2020-03-31,1541709000.0,ROKU
8128,2019-12-31,1470234000.0,ROKU
8129,2020-06-30,22635127.0,MYT
8130,2020-03-31,22635127.0,MYT
8131,2019-12-31,19910571.0,MYT
8132,2019-09-30,19910571.0,MYT
8133,2019-12-31,97706000.0,ANTE
8134,2019-09-30,97706000.0,ANTE
8135,2019-06-30,128790000.0,ANTE
8136,2019-03-31,128790000.0,ANTE
8137,2020-09-30,9651658.0,SMTI
8138,2020-06-30,10090295.0,SMTI
8139,2020-03-31,9524903.0,SMTI
8140,2019-12-31,11117162.0,SMTI
8141,2020-09-30,223428000.0,ETNB
8142,2020-06-30,76562000.0,ETNB
8143,2020-03-31,87689000.0,ETNB
8144,2019-12-31,95553000.0,ETNB
8145,2020-09-30,173714000.0,AGYS
8146,2020-06-30,176103000.0,AGYS
8147,2020-03-31,154562000.0,AGYS
8148,2019-12-31,171828000.0,AGYS
8149,2020-09-30,317077000.0,AUTL
8150,2020-06-30,310548000.0,AUTL
8151,2020-03-31,337664000.0,AUTL
8152,2019-12-31,303533000.0,AUTL
8153,2020-09-30,7711293000.0,FRT
8154,2020-06-30,7789930000.0,FRT
8155,2020-03-31,7759914000.0,FRT
8156,2019-12-31,6794992000.0,FRT
8157,2020-09-30,2747801000.0,BLD
8158,2020-06-30,2670579000.0,BLD
8159,2020-03-31,2631840000.0,BLD
8160,2019-12-31,2603963000.0,BLD
8161,2020-09-30,198686000.0,PRTK
8162,2020-06-30,227126000.0,PRTK
8163,2020-03-31,233660000.0,PRTK
8164,2019-12-31,251079000.0,PRTK
8165,2020-09-30,58950000.0,PSTI
8166,2020-06-30,65532000.0,PSTI
8167,2020-03-31,23020000.0,PSTI
8168,2019-12-31,24860000.0,PSTI
8169,2020-06-30,202528437.0,LATN
8170,2020-03-31,202562167.0,LATN
8171,2019-12-31,202135464.0,LATN
8172,2019-06-30,232614.0,LATN
8173,2020-09-30,16792000000.0,QRTEA
8174,2020-06-30,16697000000.0,QRTEA
8175,2020-03-31,16510000000.0,QRTEA
8176,2019-12-31,17305000000.0,QRTEA
8177,2020-09-30,540617000.0,SALM
8178,2020-06-30,541300000.0,SALM
8179,2020-03-31,534663000.0,SALM
8180,2019-12-31,558430000.0,SALM
8181,2020-01-31,16995455.0,IHT
8182,2019-10-31,17671019.0,IHT
8183,2019-07-31,18436443.0,IHT
8184,2019-04-30,19617063.0,IHT
8185,2020-09-30,68556000000.0,EIX
8186,2020-06-30,67051000000.0,EIX
8187,2020-03-31,66026000000.0,EIX
8188,2019-12-31,64382000000.0,EIX
8189,2020-09-30,760728687.0,FTOC
8190,2020-06-30,76674.0,FTOC
8191,2020-09-30,48571188.0,MRKR
8192,2020-06-30,48523604.0,MRKR
8193,2020-03-31,42885656.0,MRKR
8194,2019-12-31,46359282.0,MRKR
8195,2020-09-30,6712300000.0,CONE
8196,2020-06-30,6468100000.0,CONE
8197,2020-03-31,6278500000.0,CONE
8198,2019-12-31,6142000000.0,CONE
8199,2020-09-30,17289000.0,THMO
8200,2020-06-30,19353000.0,THMO
8201,2020-03-31,18404000.0,THMO
8202,2019-12-31,15214000.0,THMO
8203,2020-09-30,960905000.0,EHTH
8204,2020-06-30,943348000.0,EHTH
8205,2020-03-31,941519000.0,EHTH
8206,2019-12-31,741634000.0,EHTH
8207,2020-09-30,1365469000.0,FFNW
8208,2020-06-30,1418355000.0,FFNW
8209,2020-03-31,1331213000.0,FFNW
8210,2019-12-31,1341885000.0,FFNW
8211,2020-09-30,28024000.0,MBOT
8212,2020-06-30,29907000.0,MBOT
8213,2020-03-31,31298000.0,MBOT
8214,2019-12-31,37126000.0,MBOT
8215,2020-09-30,122170000.0,AMTX
8216,2020-06-30,122158000.0,AMTX
8217,2020-03-31,103815000.0,AMTX
8218,2019-12-31,99896000.0,AMTX
8219,2020-09-30,12193030000.0,TX
8220,2020-06-30,12389646000.0,TX
8221,2020-03-31,12938814000.0,TX
8222,2019-12-31,12935533000.0,TX
8223,2020-09-30,427597000.0,VIE
8224,2020-06-30,481995000.0,VIE
8225,2020-03-31,343257000.0,VIE
8226,2019-12-31,384054000.0,VIE
8227,2020-09-30,3071000000.0,BV
8228,2020-06-30,3096500000.0,BV
8229,2020-03-31,3103900000.0,BV
8230,2019-12-31,2986900000.0,BV
8231,2020-07-31,2053310000.0,DOCU
8232,2020-04-30,1921488000.0,DOCU
8233,2020-01-31,1891138000.0,DOCU
8234,2019-10-31,1786365000.0,DOCU
8235,2020-09-30,126056000.0,BWEN
8236,2020-06-30,138452000.0,BWEN
8237,2020-03-31,134298000.0,BWEN
8238,2019-12-31,122866000.0,BWEN
8239,2020-09-30,1565680000.0,SAIA
8240,2020-06-30,1538200000.0,SAIA
8241,2020-03-31,1577259000.0,SAIA
8242,2019-12-31,1415693000.0,SAIA
8243,2020-09-30,13830108000.0,WSFS
8244,2020-06-30,13573357000.0,WSFS
8245,2020-03-31,12278890000.0,WSFS
8246,2019-12-31,12256302000.0,WSFS
8247,2020-09-30,148148000.0,MDIA
8248,2020-06-30,147104000.0,MDIA
8249,2020-03-31,166993000.0,MDIA
8250,2019-12-31,167166000.0,MDIA
8251,2020-09-30,192585000.0,NVUS
8252,2020-06-30,10501000.0,NVUS
8253,2020-03-31,13720000.0,NVUS
8254,2019-12-31,10931000.0,NVUS
8255,2020-09-30,227957000.0,BDSI
8256,2020-06-30,220073000.0,BDSI
8257,2020-03-31,196616000.0,BDSI
8258,2019-12-31,182905000.0,BDSI
8259,2020-09-30,1211377000.0,MLVF
8260,2020-06-30,1203845000.0,MLVF
8261,2020-03-31,1236112000.0,MLVF
8262,2019-12-31,1258582000.0,MLVF
8263,2020-09-30,18794055000.0,WAFD
8264,2020-06-30,18175104000.0,WAFD
8265,2020-03-31,17375629000.0,WAFD
8266,2019-12-31,16423161000.0,WAFD
8267,2020-09-30,1132059000000.0,GS
8268,2020-06-30,1141523000000.0,GS
8269,2020-03-31,1089756000000.0,GS
8270,2019-12-31,992968000000.0,GS
8271,2020-09-30,162200347.0,HSAQ
8272,2020-06-30,343750.0,HSAQ
8273,2020-09-30,32992683.0,EAST
8274,2020-06-30,33754784.0,EAST
8275,2020-03-31,34306141.0,EAST
8276,2019-12-31,35865863.0,EAST
8277,2020-06-30,30242960.0,OTLK
8278,2020-03-31,13169855.0,OTLK
8279,2019-12-31,10423095.0,OTLK
8280,2019-09-30,17134997.0,OTLK
8281,2020-09-30,1272040000.0,ROG
8282,2020-06-30,1400541000.0,ROG
8283,2020-03-31,1426416000.0,ROG
8284,2019-12-31,1273181000.0,ROG
8285,2020-09-30,1134798835.0,GFED
8286,2020-06-30,1128460609.0,GFED
8287,2020-03-31,1027632098.0,GFED
8288,2019-12-31,1012024625.0,GFED
8289,2020-09-30,1148775000.0,BCEI
8290,2020-06-30,1190231000.0,BCEI
8291,2020-03-31,1264069000.0,BCEI
8292,2019-12-31,1206318000.0,BCEI
8293,2020-09-30,3888280000.0,CPA
8294,2020-06-30,4086199000.0,CPA
8295,2020-03-31,4393526000.0,CPA
8296,2019-12-31,4357378000.0,CPA
8297,2020-09-30,332817000.0,NSTG
8298,2020-06-30,346502000.0,NSTG
8299,2020-03-31,364875000.0,NSTG
8300,2019-12-31,259754000.0,NSTG
8301,2020-10-03,15861000000.0,TXT
8302,2020-07-04,15471000000.0,TXT
8303,2020-04-04,15946000000.0,TXT
8304,2020-01-04,15018000000.0,TXT
8305,2020-09-30,89412000.0,AGRX
8306,2020-06-30,103064000.0,AGRX
8307,2020-03-31,108887000.0,AGRX
8308,2019-12-31,49540000.0,AGRX
8309,2020-09-30,3223093000.0,ALGT
8310,2020-06-30,3272969000.0,ALGT
8311,2020-03-31,3191907000.0,ALGT
8312,2019-12-31,3010803000.0,ALGT
8313,2020-09-30,1590900000.0,MTW
8314,2020-06-30,1604900000.0,MTW
8315,2020-03-31,1584000000.0,MTW
8316,2019-12-31,1617700000.0,MTW
8317,2020-09-27,423080000.0,HWKN
8318,2020-06-28,399462000.0,HWKN
8319,2020-03-29,389328000.0,HWKN
8320,2019-12-29,386579000.0,HWKN
8321,2020-09-30,21770588000.0,ESGR
8322,2020-06-30,21293915000.0,ESGR
8323,2020-03-31,19131509000.0,ESGR
8324,2019-12-31,19363315000.0,ESGR
8325,2020-06-30,66087000.0,GLBS
8326,2020-03-31,49081000.0,GLBS
8327,2019-12-31,55656000.0,GLBS
8328,2019-09-30,86477000.0,GLBS
8329,2020-09-30,200963268.0,MSON
8330,2020-06-30,203823707.0,MSON
8331,2020-03-31,208858802.0,MSON
8332,2019-12-31,179187902.0,MSON
8333,2020-09-30,2396212000.0,PFPT
8334,2020-06-30,2337132000.0,PFPT
8335,2020-03-31,2298261000.0,PFPT
8336,2019-12-31,2337511000.0,PFPT
8337,2020-09-30,10134600000.0,TROW
8338,2020-06-30,9477300000.0,TROW
8339,2020-03-31,8636900000.0,TROW
8340,2019-12-31,9330400000.0,TROW
8341,2020-09-30,1537420000.0,GPRE
8342,2020-06-30,1571075000.0,GPRE
8343,2020-03-31,1638098000.0,GPRE
8344,2019-12-31,1698218000.0,GPRE
8345,2020-09-30,13909648.0,NMTR
8346,2020-06-30,14682129.0,NMTR
8347,2020-03-31,3285649.0,NMTR
8348,2019-12-31,5296816.0,NMTR
8349,2020-09-30,1710600000.0,PODD
8350,2020-06-30,1626700000.0,PODD
8351,2020-03-31,1108200000.0,PODD
8352,2019-12-31,1142900000.0,PODD
8353,2020-09-30,19043050000.0,CLNY
8354,2020-06-30,16183534000.0,CLNY
8355,2020-03-31,19160062000.0,CLNY
8356,2019-12-31,19832184000.0,CLNY
8357,2020-09-30,389422000.0,CDLX
8358,2020-06-30,183039000.0,CDLX
8359,2020-03-31,206078000.0,CDLX
8360,2019-12-31,224313000.0,CDLX
8361,2020-09-30,891910536000.0,BSBR
8362,2020-06-30,987678857000.0,BSBR
8363,2020-03-31,1000382982000.0,BSBR
8364,2019-12-31,857543067000.0,BSBR
8365,2020-09-30,327359655.0,KINS
8366,2020-06-30,309300478.0,KINS
8367,2020-03-31,292534255.0,KINS
8368,2019-12-31,321202812.0,KINS
8369,2020-09-30,23283433.0,KOSS
8370,2020-06-30,22580406.0,KOSS
8371,2020-03-31,21519300.0,KOSS
8372,2019-12-31,22175553.0,KOSS
8373,2020-07-31,2664381000.0,HQY
8374,2020-04-30,2562479000.0,HQY
8375,2020-01-31,2564981000.0,HQY
8376,2019-10-31,2559921000.0,HQY
8377,2020-09-26,682431000.0,LSCC
8378,2020-06-27,676030000.0,LSCC
8379,2020-03-28,664205000.0,LSCC
8380,2019-12-28,612016000.0,LSCC
8381,2020-09-26,82659000.0,SUMR
8382,2020-06-27,76188000.0,SUMR
8383,2020-03-28,85581000.0,SUMR
8384,2019-12-28,91543000.0,SUMR
8385,2020-09-30,1247449000.0,LGND
8386,2020-06-30,1242936000.0,LGND
8387,2020-03-31,1185917000.0,LGND
8388,2019-12-31,1494915000.0,LGND
8389,2020-09-30,61189000000.0,UAL
8390,2020-06-30,54901000000.0,UAL
8391,2020-03-31,53055000000.0,UAL
8392,2019-12-31,52611000000.0,UAL
8393,2020-09-30,15225841000.0,FINV
8394,2020-06-30,14969348000.0,FINV
8395,2020-03-31,15956721000.0,FINV
8396,2019-12-31,18304456000.0,FINV
8397,2020-09-30,375032000.0,TLND
8398,2020-06-30,361163000.0,TLND
8399,2020-03-31,371539000.0,TLND
8400,2019-12-31,403917000.0,TLND
8401,2020-09-30,3365525000.0,IRDM
8402,2020-06-30,3373854000.0,IRDM
8403,2020-03-31,3391066000.0,IRDM
8404,2019-12-31,3623557000.0,IRDM
8405,2020-09-30,145498702.0,PANA
8406,2020-06-30,171115.0,PANA
8407,2020-09-30,34390792.0,ELMD
8408,2020-06-30,33244563.0,ELMD
8409,2020-03-31,32973217.0,ELMD
8410,2019-12-31,31487181.0,ELMD
8411,2020-09-30,49147153.0,HQI
8412,2020-06-30,48193600.0,HQI
8413,2020-03-31,49277753.0,HQI
8414,2019-12-31,46912062.0,HQI
8415,2020-09-30,134238000.0,CASI
8416,2020-06-30,91569000.0,CASI
8417,2020-03-31,99485000.0,CASI
8418,2019-12-31,102631000.0,CASI
8419,2020-09-27,4837000000.0,TDY
8420,2020-06-28,4738200000.0,TDY
8421,2020-03-29,4585000000.0,TDY
8422,2019-12-29,4579800000.0,TDY
8423,2020-09-30,125758800000.0,CME
8424,2020-06-30,117214800000.0,CME
8425,2020-03-31,137932300000.0,CME
8426,2019-12-31,75215300000.0,CME
8427,2020-09-30,91953000.0,PXS
8428,2020-06-30,91301000.0,PXS
8429,2020-03-31,93585000.0,PXS
8430,2019-12-31,108769000.0,PXS
8431,2020-09-30,1204500000.0,RCM
8432,2020-06-30,1140900000.0,RCM
8433,2020-03-31,942900000.0,RCM
8434,2019-12-31,929100000.0,RCM
8435,2020-09-30,1713564000.0,ERF
8436,2020-06-30,1863301000.0,ERF
8437,2020-03-31,2684506000.0,ERF
8438,2019-12-31,2565802000.0,ERF
8439,2020-06-30,2995592000.0,VIOT
8440,2020-03-31,2464048000.0,VIOT
8441,2019-12-31,3022473000.0,VIOT
8442,2019-09-30,2530358000.0,VIOT
8443,2020-09-30,316671000.0,TPHS
8444,2020-06-30,311676000.0,TPHS
8445,2020-03-31,371196000.0,TPHS
8446,2019-12-31,345324000.0,TPHS
8447,2020-09-30,2757272000.0,ACB
8448,2020-06-30,2783695000.0,ACB
8449,2020-03-31,4717656000.0,ACB
8450,2019-12-31,4671912000.0,ACB
8451,2020-09-30,9530475000.0,MBIN
8452,2020-06-30,9439400000.0,MBIN
8453,2020-03-31,7908398000.0,MBIN
8454,2019-12-31,6371928000.0,MBIN
8455,2020-09-30,17939400000.0,TT
8456,2020-06-30,17223600000.0,TT
8457,2020-03-31,17635600000.0,TT
8458,2019-12-31,20492300000.0,TT
8459,2020-10-02,72890700000.0,DHR
8460,2020-07-03,71268400000.0,DHR
8461,2020-04-03,68930300000.0,DHR
8462,2019-12-31,62081600000.0,DHR
8463,2020-09-30,8102000000.0,SGMS
8464,2020-06-30,7844000000.0,SGMS
8465,2020-03-31,7458000000.0,SGMS
8466,2019-12-31,7809000000.0,SGMS
8467,2020-09-30,43644812.0,DPW
8468,2020-06-30,40494155.0,DPW
8469,2020-03-31,37765708.0,DPW
8470,2019-12-31,42750408.0,DPW
8471,2020-09-27,2501518000.0,FUN
8472,2020-06-28,2657534000.0,FUN
8473,2020-03-29,2389483000.0,FUN
8474,2019-12-31,2581145000.0,FUN
8475,2020-09-30,86624000.0,URG
8476,2020-06-30,86261000.0,URG
8477,2020-03-31,86898000.0,URG
8478,2019-12-31,90390000.0,URG
8479,2020-09-30,3662000000.0,HRI
8480,2020-06-30,3711700000.0,HRI
8481,2020-03-31,3767200000.0,HRI
8482,2019-12-31,3817000000.0,HRI
8483,2020-09-30,381756000.0,EPZM
8484,2020-06-30,427383000.0,EPZM
8485,2020-03-31,451637000.0,EPZM
8486,2019-12-31,424589000.0,EPZM
8487,2020-09-30,19785917000.0,PH
8488,2020-06-30,19738189000.0,PH
8489,2020-03-31,20365280000.0,PH
8490,2019-12-31,21043989000.0,PH
8491,2020-09-30,591834455000000.0,SHG
8492,2020-06-30,578351482000000.0,SHG
8493,2020-03-31,578098127000000.0,SHG
8494,2019-12-31,552419581000000.0,SHG
8495,2020-09-30,819655000.0,ASTE
8496,2020-06-30,793838000.0,ASTE
8497,2020-03-31,804920000.0,ASTE
8498,2019-12-31,800498000.0,ASTE
8499,2020-09-30,1129600000.0,SP
8500,2020-06-30,1255400000.0,SP
8501,2020-03-31,1395100000.0,SP
8502,2019-12-31,1479600000.0,SP
8503,2020-09-30,904325000000.0,MBT
8504,2020-06-30,902444000000.0,MBT
8505,2020-03-31,924201000000.0,MBT
8506,2019-12-31,823910000000.0,MBT
8507,2020-09-30,11010438000.0,FBK
8508,2020-06-30,7255536000.0,FBK
8509,2020-03-31,6655687000.0,FBK
8510,2019-12-31,6124921000.0,FBK
8511,2020-09-30,4553082000.0,NEW
8512,2020-06-30,4602720000.0,NEW
8513,2020-03-31,4673566000.0,NEW
8514,2019-12-31,4707055000.0,NEW
8515,2020-09-30,181256000.0,FONR
8516,2020-06-30,180259380.0,FONR
8517,2020-03-31,171180000.0,FONR
8518,2019-12-31,171677000.0,FONR
8519,2020-09-30,3449385000.0,TDOC
8520,2020-06-30,2418828000.0,TDOC
8521,2020-03-31,1603077000.0,TDOC
8522,2019-12-31,1602827000.0,TDOC
8523,2020-09-30,10018991000.0,OFG
8524,2020-06-30,9932719000.0,OFG
8525,2020-03-31,9238571000.0,OFG
8526,2019-12-31,9297661000.0,OFG
8527,2020-09-30,7977047000.0,AMTBB
8528,2020-06-30,8130723000.0,AMTBB
8529,2020-03-31,8098810000.0,AMTBB
8530,2019-12-31,7985399000.0,AMTBB
8531,2020-09-30,605754000.0,BW
8532,2020-06-30,577953000.0,BW
8533,2020-03-31,596109000.0,BW
8534,2019-12-31,626519000.0,BW
8535,2020-09-30,73145000.0,KLDO
8536,2020-06-30,86979000.0,KLDO
8537,2020-03-31,66819000.0,KLDO
8538,2019-12-31,82306000.0,KLDO
8539,2020-09-30,361746000.0,MGPI
8540,2020-06-30,357013000.0,MGPI
8541,2020-03-31,382402000.0,MGPI
8542,2019-12-31,322597000.0,MGPI
8543,2020-09-30,1629017000.0,PBFS
8544,2020-06-30,1526412000.0,PBFS
8545,2020-03-31,1499714000.0,PBFS
8546,2019-12-31,1391798000.0,PBFS
8547,2020-09-30,80617639000.0,STWD
8548,2020-06-30,79556279000.0,STWD
